Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:09:11.577,Quaker Bot Fast Strafes,LG,6.071s,133,50,0.376,300,798,0.376,false
2,18:09:18.304,Quaker Bot Fast Strafes,LG,4.874s,107,50,0.467,300,642,0.467,false
3,18:09:27.499,Quaker Bot Fast Strafes,LG,7.357s,161,50,0.311,300,966,0.311,false
4,18:09:34.553,Quaker Bot Fast Strafes,LG,5.194s,114,50,0.439,300,684,0.439,false
5,18:09:43.867,Quaker Bot Fast Strafes,LG,9.038s,162,50,0.309,300,972,0.309,false
6,18:09:52.399,Quaker Bot Fast Strafes,LG,8.258s,147,50,0.34,300,882,0.34,false
7,18:10:01.318,Quaker Bot Fast Strafes,LG,8.644s,154,50,0.325,300,924,0.325,false
8,18:10:10.826,Quaker Bot Fast Strafes,LG,9.235s,167,50,0.299,300,1002,0.299,false
9,18:10:19.384,Quaker Bot Fast Strafes,LG,6.667s,146,50,0.342,300,876,0.342,false
10,18:10:29.752,Quaker Bot Fast Strafes,LG,10.095s,187,50,0.267,300,1122,0.267,false
11,18:10:39.242,Quaker Bot Fast Strafes,LG,9.216s,167,50,0.299,300,1002,0.299,false
12,18:10:47.316,Quaker Bot Fast Strafes,LG,7.798s,134,50,0.373,300,804,0.373,false
13,18:10:55.623,Quaker Bot Fast Strafes,LG,8.034s,144,50,0.347,300,864,0.347,false
14,18:11:04.064,Quaker Bot Fast Strafes,LG,8.158s,145,50,0.345,300,870,0.345,false
15,18:11:11.759,Quaker Bot Fast Strafes,LG,7.416s,131,50,0.382,300,786,0.382,false
16,18:11:21.831,Quaker Bot Fast Strafes,LG,9.801s,181,50,0.276,300,1086,0.276,false
17,18:11:30.688,Quaker Bot Fast Strafes,LG,8.578s,153,50,0.327,300,918,0.327,false
18,18:11:37.109,Quaker Bot Fast Strafes,LG,4.548s,100,50,0.5,300,600,0.5,false
19,18:11:49.038,Quaker Bot Fast Strafes,LG,11.652s,222,50,0.225,300,1332,0.225,false
20,18:11:57.529,Quaker Bot Fast Strafes,LG,8.219s,145,50,0.345,300,870,0.345,false
21,18:12:07.504,Quaker Bot Fast Strafes,LG,8.092s,177,50,0.282,300,1062,0.282,false
22,18:12:17.902,Quaker Bot Fast Strafes,LG,8.551s,187,50,0.267,300,1122,0.267,false
23,18:12:26.058,Quaker Bot Fast Strafes,LG,6.208s,136,50,0.368,300,816,0.368,false
24,18:12:40.943,Quaker Bot Fast Strafes,LG,12.834s,162,50,0.309,300,972,0.309,false
25,18:12:48.322,Quaker Bot Fast Strafes,LG,7.101s,123,50,0.407,300,738,0.407,false
26,18:12:58.023,Quaker Bot Fast Strafes,LG,9.43s,173,50,0.289,300,1038,0.289,false
27,18:13:07.574,Quaker Bot Fast Strafes,LG,7.724s,169,50,0.296,300,1014,0.296,false
28,18:13:19.583,Quaker Bot Fast Strafes,LG,11.73s,223,50,0.224,300,1338,0.224,false
29,18:13:26.642,Quaker Bot Fast Strafes,LG,6.783s,116,50,0.431,300,696,0.431,false
30,18:13:35.588,Quaker Bot Fast Strafes,LG,8.673s,157,50,0.318,300,942,0.318,false
31,18:13:43.132,Quaker Bot Fast Strafes,LG,7.274s,126,50,0.397,300,756,0.397,false
32,18:13:50.187,Quaker Bot Fast Strafes,LG,6.781s,114,50,0.439,300,684,0.439,false
33,18:13:59.423,Quaker Bot Fast Strafes,LG,8.957s,161,50,0.311,300,966,0.311,false
34,18:14:09.276,Quaker Bot Fast Strafes,LG,9.597s,176,50,0.284,300,1056,0.284,false
35,18:14:17.869,Quaker Bot Fast Strafes,LG,6.76s,148,50,0.338,300,888,0.338,false
36,18:14:26.570,Quaker Bot Fast Strafes,LG,8.456s,153,50,0.327,300,918,0.327,false
37,18:14:36.908,Quaker Bot Fast Strafes,LG,8.461s,185,50,0.27,300,1110,0.27,false
38,18:14:45.902,Quaker Bot Fast Strafes,LG,7.079s,155,50,0.323,300,930,0.323,false
39,18:14:55.600,Quaker Bot Fast Strafes,LG,9.422s,171,50,0.292,300,1026,0.292,false
40,18:15:05.150,Quaker Bot Fast Strafes,LG,9.275s,169,50,0.296,300,1014,0.296,false
41,18:15:13.106,Quaker Bot Fast Strafes,LG,6.069s,133,50,0.376,300,798,0.376,false
42,18:15:22.458,Quaker Bot Fast Strafes,LG,9.072s,165,50,0.303,300,990,0.303,false
43,18:15:32.538,Quaker Bot Fast Strafes,LG,8.232s,180,50,0.278,300,1080,0.278,false
44,18:15:40.060,Quaker Bot Fast Strafes,LG,5.606s,123,50,0.407,300,738,0.407,false
45,18:15:50.690,Quaker Bot Fast Strafes,LG,10.353s,192,50,0.26,300,1152,0.26,false
46,18:15:59.363,Quaker Bot Fast Strafes,LG,6.805s,149,50,0.336,300,894,0.336,false
47,18:16:09.747,Quaker Bot Fast Strafes,LG,10.109s,181,50,0.276,300,1086,0.276,false
48,18:16:18.340,Quaker Bot Fast Strafes,LG,6.618s,145,50,0.345,300,870,0.345,false
49,18:16:26.177,Quaker Bot Fast Strafes,LG,7.557s,127,50,0.394,300,762,0.394,false
50,18:16:34.522,Quaker Bot Fast Strafes,LG,8.069s,140,50,0.357,300,840,0.357,false
51,18:16:41.912,Quaker Bot Fast Strafes,LG,7.118s,121,50,0.413,300,726,0.413,false
52,18:16:51.357,Quaker Bot Fast Strafes,LG,7.587s,166,50,0.301,300,996,0.301,false
53,18:17:01.385,Quaker Bot Fast Strafes,LG,9.756s,181,50,0.276,300,1086,0.276,false
54,18:17:08.706,Quaker Bot Fast Strafes,LG,7.041s,119,50,0.42,300,714,0.42,false
55,18:17:19.172,Quaker Bot Fast Strafes,LG,10.194s,186,50,0.269,300,1116,0.269,false
56,18:17:28.102,Quaker Bot Fast Strafes,LG,8.656s,155,50,0.323,300,930,0.323,false
57,18:17:35.814,Quaker Bot Fast Strafes,LG,7.441s,128,50,0.391,300,768,0.391,false
58,18:17:47.020,Quaker Bot Fast Strafes,LG,10.927s,207,50,0.242,300,1242,0.242,false
59,18:17:56.415,Quaker Bot Fast Strafes,LG,9.121s,164,50,0.305,300,984,0.305,false
60,18:18:06.718,Quaker Bot Fast Strafes,LG,10.021s,187,50,0.267,300,1122,0.267,false
61,18:18:14.749,Quaker Bot Fast Strafes,LG,6.114s,134,50,0.373,300,804,0.373,false
62,18:18:24.003,Quaker Bot Fast Strafes,LG,8.971s,162,50,0.309,300,972,0.309,false
63,18:18:34.270,Quaker Bot Fast Strafes,LG,9.996s,182,50,0.275,300,1092,0.275,false
64,18:18:43.500,Quaker Bot Fast Strafes,LG,8.951s,163,50,0.307,300,978,0.307,false
65,18:18:52.435,Quaker Bot Fast Strafes,LG,8.659s,154,50,0.325,300,924,0.325,false
66,18:19:00.900,Quaker Bot Fast Strafes,LG,8.192s,145,50,0.345,300,870,0.345,false
67,18:19:08.037,Quaker Bot Fast Strafes,LG,6.86s,116,50,0.431,300,696,0.431,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,10389,3350,20100.0,62334.0,

Kills:,67
Deaths:,0
Fight Time:,552.135986
Avg TTK:,0
Damage Done:,20100.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,6822.491211
Score:,19444.123047
Scenario:,CATA IC FAST STRAFES 10MIN
Hash:,727557c7106eb583e4cb03e3f42bf4af
Game Version:,v2.6.0
Challenge Start:,18:12:34.524
Pause Count:,5
Pause Duration:,172

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.6
Vert Sens:,7.6
DPI:,400
FOV:,100.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,188.891037
