Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:53:32.059,Quaker Bot Long Strafes,LG,8.605000s,164,67,0.408537,402.000000,984.000000,0.408537,0
2,15:53:40.225,Quaker Bot Long Strafes,LG,7.465000s,148,67,0.452703,402.000000,888.000000,0.452703,0
3,15:53:46.976,Quaker Bot Long Strafes,LG,6.132000s,123,67,0.544715,402.000000,738.000000,0.544715,0
4,15:53:55.108,Quaker Bot Long Strafes,LG,7.645000s,149,67,0.449664,402.000000,894.000000,0.449664,0
5,15:54:02.998,Quaker Bot Long Strafes,LG,7.410000s,141,67,0.475177,402.000000,846.000000,0.475177,0
6,15:54:10.165,Quaker Bot Long Strafes,LG,6.326000s,123,67,0.544715,402.000000,738.000000,0.544715,0
7,15:54:17.596,Quaker Bot Long Strafes,LG,7.181000s,135,67,0.496296,402.000000,810.000000,0.496296,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1072,518,3108.0,6432.0,

Kills:,7
Deaths:,0
Fight Time:,50.764004
Avg TTK:,8.714234
Damage Done:,3108.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,56546.625
Score:,14324.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,39
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.318329
Resolution Scale:,100.0
