Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:49:19.404,air_close_short,LG,13.483s,1330,553,0.416,721.112,1734.299,0.416,false
2,17:49:33.265,air1_far_short,LG,11.967s,1198,553,0.462,721.112,1562.177,0.462,false
3,17:49:56.509,Bot Profile,LG,22.992s,1963,553,0.282,721.112,2559.703,0.282,false
4,17:50:09.871,air1F_close_long,LG,13.153s,1070,553,0.517,721.112,1395.271,0.517,false
5,17:50:21.625,air1F_far_long,LG,10.802s,1051,553,0.526,721.112,1370.496,0.526,false
6,17:50:41.570,air1F_close_short,LG,18.419s,1731,553,0.319,721.112,2257.185,0.319,false
7,17:50:55.458,air1F_far_short,LG,13.638s,1285,553,0.43,721.112,1675.621,0.43,false
8,17:51:21.759,air1_UFO,LG,26.289s,2362,553,0.234,721.112,3079.981,0.234,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,11991,4425,5770.353516,15635.136719,

Kills:,8
Deaths:,0
Fight Time:,130.742996
Avg TTK:,0
Damage Done:,5770.353516
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,862.831909
Scenario:,Ground Plaza Easy
Hash:,9e1dbc9b183966e69b73aca2836c8165
Game Version:,v2.6.1
Challenge Start:,17:49:04.594
Pause Count:,10
Pause Duration:,1080

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.6
Vert Sens:,7.6
DPI:,400
FOV:,100.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,350.244141
Resolution Scale,100.0
