Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:49:08.126,air_close_short,LG,17.52s,1718,553,0.322,721.112,2240.234,0.322,false
2,12:49:26.566,air1_far_short,LG,18.188s,1739,553,0.318,721.112,2267.617,0.318,false
3,12:50:14.945,Bot Profile,LG,48.129s,4175,553,0.132,721.112,5444.304,0.132,false
4,12:50:31.016,air1F_close_long,LG,15.821s,1335,553,0.414,721.112,1740.819,0.414,false
5,12:50:46.722,air1F_far_long,LG,15.452s,1351,553,0.409,721.112,1761.682,0.409,false
6,12:51:08.848,air1F_close_short,LG,21.866s,2038,553,0.271,721.112,2657.5,0.271,false
7,12:51:31.847,air1F_far_short,LG,22.746s,2094,553,0.264,721.112,2730.521,0.264,false
8,12:52:14.325,air1_UFO,LG,42.453s,3932,553,0.141,721.112,5127.383,0.141,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,18382,4424,5769.049316,23972.833984,

Kills:,8
Deaths:,0
Fight Time:,202.175003
Avg TTK:,0
Damage Done:,5769.049316
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,795.513306
Scenario:,Ground Plaza Easy Thin
Hash:,81afb5a0c2af1d2af08390fa1877f976
Game Version:,v2.6.3
Challenge Start:,12:48:49.829
Pause Count:,4
Pause Duration:,46

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.2
Vert Sens:,7.2
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,330.883881
Resolution Scale,100.0
