Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:52:49.196,air1F_close_short,LG,235.493s,2352,1000,0.425,1000,2352,0.425,false
2,17:57:10.531,air1F_close_short,LG,261.035s,2379,1000,0.42,1000,2379,0.42,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,5935,2490,2490.0,5935.0,

Kills:,2
Deaths:,0
Fight Time:,496.528015
Avg TTK:,0
Damage Done:,2490.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,2490.0
Scenario:,fuglaaXYShortstrafes - 10min
Hash:,787bf03fd556c354edc050ff542bd2b4
Game Version:,v2.6.1
Challenge Start:,17:55:12.370
Pause Count:,3
Pause Duration:,3035

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.6
Vert Sens:,7.6
DPI:,400
FOV:,100.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,365.998871
Resolution Scale,100.0
