Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:10:07.723,Pigeon,pistol,1.077s,3,1,0.333,100,600,0.167,false
2,16:10:09.454,Pigeon,pistol,0.548s,2,1,0.5,100,400,0.25,false
3,16:10:14.419,Pigeon,pistol,4.454s,8,1,0.125,100,1600,0.062,false
4,16:10:15.385,Pigeon,pistol,0.356s,2,1,0.5,100,400,0.25,false
5,16:10:19.517,Pigeon,pistol,3.443s,7,1,0.143,100,1400,0.071,false
6,16:10:20.334,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
7,16:10:21.035,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
8,16:10:23.304,Pigeon,pistol,1.545s,3,1,0.333,100,600,0.167,false
9,16:10:24.789,Pigeon,pistol,1.006s,3,1,0.333,100,600,0.167,false
10,16:10:25.716,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
11,16:10:29.104,Pigeon,pistol,2.471s,3,1,0.333,100,600,0.167,false
12,16:10:32.346,Pigeon,pistol,2.431s,5,1,0.2,100,1000,0.1,false
13,16:10:35.177,Pigeon,pistol,2.003s,3,1,0.333,100,600,0.167,false
14,16:10:36.349,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
15,16:10:45.210,Pigeon,pistol,8.292s,11,1,0.091,100,2200,0.045,false
16,16:10:46.091,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
17,16:10:47.299,Pigeon,pistol,0.638s,2,1,0.5,100,400,0.25,false
18,16:10:48.173,Pigeon,pistol,0.001s,1,1,1,100,200,0.5,false
19,16:10:49.292,Pigeon,pistol,0.415s,2,1,0.5,100,400,0.25,false
20,16:10:50.507,Pigeon,pistol,0.595s,2,1,0.5,100,400,0.25,false
21,16:10:52.278,Pigeon,pistol,1.003s,2,1,0.5,100,400,0.25,false
22,16:10:58.931,Pigeon,pistol,6.04s,11,1,0.091,100,2200,0.045,false
23,16:10:59.384,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
24,16:11:00.387,Pigeon,pistol,0.397s,2,1,0.5,100,400,0.25,false
25,16:11:01.556,Pigeon,pistol,0.285s,2,1,0.5,100,400,0.25,false
26,16:11:03.099,Pigeon,pistol,0.888s,3,1,0.333,100,600,0.167,false
27,16:11:06.106,Pigeon,pistol,2.425s,3,1,0.333,100,600,0.167,false
28,16:11:09.672,Pigeon,pistol,2.314s,4,1,0.25,100,800,0.125,false
29,16:11:10.306,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
30,16:11:11.898,Pigeon,pistol,1.033s,2,1,0.5,100,400,0.25,false
31,16:11:13.527,Pigeon,pistol,1.004s,2,1,0.5,100,400,0.25,false
32,16:11:16.001,Pigeon,pistol,0.929s,3,1,0.333,100,600,0.167,false
33,16:11:20.977,Pigeon,pistol,4.081s,8,1,0.125,100,1600,0.062,false
34,16:11:23.701,Pigeon,pistol,2.023s,5,1,0.2,100,1000,0.1,false
35,16:11:25.462,Pigeon,pistol,0.735s,3,1,0.333,100,600,0.167,false
36,16:11:29.609,Pigeon,pistol,3.373s,8,1,0.125,100,1600,0.062,false
37,16:11:31.398,Pigeon,pistol,0.771s,3,1,0.333,100,600,0.167,false
38,16:11:33.029,Pigeon,pistol,1.041s,2,1,0.5,100,400,0.25,false
39,16:11:33.627,Pigeon,pistol,0s,1,1,1,100,200,0.5,false
40,16:11:35.862,Pigeon,pistol,1.729s,4,1,0.25,100,800,0.125,false
