Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:47:40.353,Quaker Bot Long Strafes,LG,7.472000s,157,67,0.426752,402.000000,942.000000,0.426752,0
2,11:47:47.770,Quaker Bot Long Strafes,LG,6.896000s,146,67,0.458904,402.000000,876.000000,0.458904,0
3,11:47:53.826,Quaker Bot Long Strafes,LG,5.779000s,121,67,0.553719,402.000000,726.000000,0.553719,0
4,11:48:00.938,Quaker Bot Long Strafes,LG,6.583000s,144,67,0.465278,402.000000,864.000000,0.465278,0
5,11:48:10.118,Quaker Bot Long Strafes,LG,8.028001s,172,67,0.389535,402.000000,1032.000000,0.389535,0
6,11:48:19.702,Quaker Bot Long Strafes,LG,9.312000s,176,67,0.380682,402.000000,1056.000000,0.380682,0
7,11:48:27.090,Quaker Bot Long Strafes,LG,6.631001s,133,67,0.503759,402.000000,798.000000,0.503759,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1149,515,3090.0,6894.0,

Kills:,7
Deaths:,0
Fight Time:,50.701004
Avg TTK:,8.714234
Damage Done:,3090.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,57209.382812
Score:,14270.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,44
Pause Duration:,0.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.357941
Resolution Scale:,100.0
