Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:30:54.457,Quaker Bot Long Strafes,LG,5.465000s,113,67,0.592920,402.000000,678.000000,0.592920,0
2,15:31:03.554,Quaker Bot Long Strafes,LG,8.458000s,161,67,0.416149,402.000000,966.000000,0.416149,0
3,15:31:10.744,Quaker Bot Long Strafes,LG,6.641000s,130,67,0.515385,402.000000,780.000000,0.515385,0
4,15:31:17.827,Quaker Bot Long Strafes,LG,6.513000s,124,67,0.540323,402.000000,744.000000,0.540323,0
5,15:31:27.752,Quaker Bot Long Strafes,LG,9.326000s,176,67,0.380682,402.000000,1056.000000,0.380682,0
6,15:31:34.161,Quaker Bot Long Strafes,LG,5.604000s,107,67,0.626168,402.000000,642.000000,0.626168,0
7,15:31:42.217,Quaker Bot Long Strafes,LG,7.124001s,138,67,0.485507,402.000000,828.000000,0.485507,0
8,15:31:48.599,Quaker Bot Long Strafes,LG,5.875000s,116,67,0.577586,402.000000,696.000000,0.577586,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1065,536,3216.0,6390.0,

Kills:,8
Deaths:,0
Fight Time:,55.006004
Avg TTK:,7.624955
Damage Done:,3216.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,56920.015625
Score:,14648.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,34
Pause Duration:,0.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.170532
Resolution Scale:,100.0
