Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,10:56:40.430,Long Strafe Bot,ADSable Hitscan Cone,1.536s,857,472,0.551,435,780,0.558,false
2,10:56:43.564,Long Strafe Bot,ADSable Hitscan Cone,2.889s,912,470,0.515,433,830,0.522,false
3,10:56:46.803,Long Strafe Bot,ADSable Hitscan Cone,1.917s,1066,472,0.443,438,970,0.452,false
4,10:56:48.756,Long Strafe Bot,ADSable Hitscan Cone,1.701s,835,477,0.571,436,760,0.574,false
5,10:56:50.945,Long Strafe Bot,ADSable Hitscan Cone,1.799s,1000,463,0.463,435,910,0.478,false
6,10:56:53.026,Long Strafe Bot,ADSable Hitscan Cone,1.826s,659,467,0.709,433,600,0.722,false
7,10:56:57.146,Long Strafe Bot,ADSable Hitscan Cone,3.859s,1517,483,0.318,442,1380,0.32,false
8,10:57:00.146,Long Strafe Bot,ADSable Hitscan Cone,2.784s,1044,472,0.452,438,950,0.461,false
9,10:57:03.895,Long Strafe Bot,ADSable Hitscan Cone,2.955s,1572,479,0.305,434,1430,0.303,false
10,10:57:07.601,Long Strafe Bot,ADSable Hitscan Cone,3.448s,1792,440,0.246,440,1630,0.27,false
11,10:57:10.658,Long Strafe Bot,ADSable Hitscan Cone,2.799s,1418,477,0.336,441,1290,0.342,false
12,10:57:12.929,Long Strafe Bot,ADSable Hitscan Cone,2.01s,1000,463,0.463,433,910,0.476,false
13,10:57:16.920,Long Strafe Bot,ADSable Hitscan Cone,3.742s,1979,631,0.319,588,1800,0.327,false
14,10:57:19.664,Long Strafe Bot,ADSable Hitscan Cone,2.484s,1264,302,0.239,278,1150,0.242,false
15,10:57:22.223,Long Strafe Bot,ADSable Hitscan Cone,2.297s,890,470,0.528,437,810,0.54,false
16,10:57:25.407,Long Strafe Bot,ADSable Hitscan Cone,2.927s,1319,468,0.355,435,1200,0.363,false
17,10:57:27.836,Long Strafe Bot,ADSable Hitscan Cone,2.169s,857,475,0.554,440,780,0.564,false
18,10:57:31.580,Long Strafe Bot,ADSable Hitscan Cone,1.617s,901,467,0.518,436,820,0.532,false
19,10:57:34.727,Long Strafe Bot,ADSable Hitscan Cone,2.884s,1154,479,0.415,438,1050,0.417,false
20,10:57:37.877,Long Strafe Bot,ADSable Hitscan Cone,2.888s,1176,462,0.393,433,1070,0.405,false
21,10:57:40.771,Long Strafe Bot,ADSable Hitscan Cone,2.635s,1121,458,0.409,434,1020,0.425,false
22,10:57:43.419,Long Strafe Bot,ADSable Hitscan Cone,2.389s,1242,467,0.376,434,1130,0.384,false
23,10:57:47.764,Long Strafe Bot,ADSable Hitscan Cone,4.087s,1385,487,0.352,442,1260,0.351,false
24,10:57:51.034,Long Strafe Bot,ADSable Hitscan Cone,3.015s,1374,482,0.351,438,1250,0.35,false
25,10:57:53.631,Long Strafe Bot,ADSable Hitscan Cone,2.337s,967,468,0.484,433,880,0.492,false
26,10:57:55.859,Long Strafe Bot,ADSable Hitscan Cone,1.965s,1000,471,0.471,434,910,0.477,false
27,10:57:59.591,Long Strafe Bot,ADSable Hitscan Cone,3.48s,1451,448,0.309,439,1320,0.333,false
28,10:58:01.810,Long Strafe Bot,ADSable Hitscan Cone,1.754s,978,476,0.487,442,890,0.497,false
29,10:58:06.589,Long Strafe Bot,ADSable Hitscan Cone,4.747s,1946,829,0.426,767,1770,0.433,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,35133,14067,13070.0,31965.0,

Kills:,29
Deaths:,0
Fight Time:,76.940002
Avg TTK:,0
Damage Done:,13070.0
Damage Taken:,0.0
Midairs:,273
Midaired:,0
Directs:,997
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,5344.123047
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.3
Challenge Start:,10:56:37.423
Pause Count:,33
Pause Duration:,231

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.4
Vert Sens:,7.4
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,135.791794
Resolution Scale,100.0
