Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:33:18.731,regen_dot,Poke-Drill,1.269s,115,56,0.487,56,115,0.487,false
2,02:33:20.054,regen_dot,Poke-Drill,1.082s,98,53,0.541,53,98,0.541,false
3,02:33:23.317,regen_dot,Poke-Drill,2.639s,265,105,0.396,105,265,0.396,false
4,02:33:24.854,regen_dot,Poke-Drill,0.757s,77,50,0.649,50,77,0.649,false
5,02:33:26.675,regen_dot,Poke-Drill,1.03s,104,53,0.51,53,104,0.51,false
6,02:33:28.666,regen_dot,Poke-Drill,1.529s,154,84,0.545,84,154,0.545,false
7,02:33:30.771,regen_dot,Poke-Drill,1.852s,160,86,0.538,86,160,0.538,false
8,02:33:32.542,regen_dot,Poke-Drill,1.516s,81,50,0.617,50,81,0.617,false
9,02:33:34.975,regen_dot,Poke-Drill,1.767s,178,91,0.511,91,178,0.511,false
10,02:33:37.456,regen_dot,Poke-Drill,2.229s,200,77,0.385,77,200,0.385,false
11,02:33:39.332,regen_dot,Poke-Drill,1.626s,123,64,0.52,64,123,0.52,false
12,02:33:40.671,regen_dot,Poke-Drill,1.086s,88,58,0.659,58,88,0.659,false
13,02:33:42.743,regen_dot,Poke-Drill,1.82s,129,50,0.388,50,129,0.388,false
14,02:33:44.267,regen_dot,Poke-Drill,1.274s,101,59,0.584,59,101,0.584,false
15,02:33:45.789,regen_dot,Poke-Drill,0.69s,70,57,0.814,57,70,0.814,false
16,02:33:48.192,regen_dot,Poke-Drill,1.667s,168,72,0.429,72,168,0.429,false
17,02:33:50.158,regen_dot,Poke-Drill,1.713s,113,57,0.504,57,113,0.504,false
18,02:33:52.014,regen_dot,Poke-Drill,1.599s,102,50,0.49,50,102,0.49,false
19,02:33:54.109,regen_dot,Poke-Drill,1.843s,159,68,0.428,68,159,0.428,false
20,02:33:57.305,regen_dot,Poke-Drill,2.943s,277,116,0.419,116,277,0.419,false
21,02:34:00.331,regen_dot,Poke-Drill,2.775s,215,99,0.46,99,215,0.46,false
22,02:34:02.379,regen_dot,Poke-Drill,1.606s,162,87,0.537,87,162,0.537,false
23,02:34:05.231,regen_dot,Poke-Drill,2.6s,243,105,0.432,105,243,0.432,false
24,02:34:06.366,regen_dot,Poke-Drill,0.876s,81,50,0.617,50,81,0.617,false
25,02:34:08.561,regen_dot,Poke-Drill,1.943s,178,86,0.483,86,178,0.483,false
26,02:34:11.153,regen_dot,Poke-Drill,2.335s,153,77,0.503,77,153,0.503,false
27,02:34:12.900,regen_dot,Poke-Drill,0.81s,82,52,0.634,52,82,0.634,false
28,02:34:15.015,regen_dot,Poke-Drill,1.894s,103,57,0.553,57,103,0.553,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Poke-Drill,4010,1974,1974.0,4010.0,

Kills:,28
Deaths:,0
Fight Time:,46.77
Avg TTK:,0
Damage Done:,1974.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,28.0
Scenario:,TamTS Warzone
Hash:,60aae8a70af86e8feb5be02a6329003d
Game Version:,2.0.5.3
Challenge Start:,02:33:15.520
Pause Count:,4
Pause Duration:,13

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,295.925873
Resolution Scale,100.0
