Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:08:21.657,RS Target L,pistol,0.875s,2,1,0.5,30,120,0.25,false
2,20:08:22.958,RS Target T,pistol,0.82s,2,1,0.5,30,120,0.25,false
3,20:08:24.162,RS Target T,pistol,0.87s,3,1,0.333,30,180,0.167,false
4,20:08:25.559,RS Target BR,pistol,0.889s,2,1,0.5,30,120,0.25,false
5,20:08:26.767,RS Target BR,pistol,0.883s,2,1,0.5,30,120,0.25,false
6,20:08:27.856,RS Target BR,pistol,0.888s,2,1,0.5,30,120,0.25,false
7,20:08:28.573,RS Target B,pistol,0.448s,2,2,1,60,120,0.5,false
8,20:08:29.792,RS Target L,pistol,0.397s,2,2,1,60,120,0.5,false
9,20:08:31.257,RS Target BR,pistol,0.91s,2,1,0.5,30,120,0.25,false
10,20:08:31.973,RS Target T,pistol,0.454s,2,2,1,60,120,0.5,false
11,20:08:33.462,RS Target R,pistol,0.82s,3,1,0.333,30,180,0.167,false
12,20:08:34.353,RS Target BL,pistol,0.406s,2,2,1,60,120,0.5,false
13,20:08:35.973,RS Target TR,pistol,0.894s,2,1,0.5,30,120,0.25,false
14,20:08:37.466,RS Target L,pistol,0.867s,2,1,0.5,30,120,0.25,false
15,20:08:38.755,RS Target L,pistol,0.849s,2,1,0.5,30,120,0.25,false
16,20:08:39.531,RS Target TR,pistol,0.479s,2,2,1,60,120,0.5,false
17,20:08:41.077,RS Target T,pistol,0.849s,2,1,0.5,30,120,0.25,false
18,20:08:42.235,RS Target BR,pistol,0.904s,2,1,0.5,30,120,0.25,false
19,20:08:42.903,RS Target BL,pistol,0.45s,2,2,1,60,120,0.5,false
20,20:08:43.991,RS Target B,pistol,0.422s,2,2,1,60,120,0.5,false
21,20:08:45.116,RS Target BL,pistol,0.473s,2,2,1,60,120,0.5,false
22,20:08:46.794,RS Target R,pistol,0.905s,2,1,0.5,30,120,0.25,false
23,20:08:47.468,RS Target B,pistol,0.462s,2,2,1,60,120,0.5,false
24,20:08:48.603,RS Target BL,pistol,0.449s,2,2,1,60,120,0.5,false
25,20:08:49.510,RS Target B,pistol,0.397s,2,2,1,60,120,0.5,false
26,20:08:50.629,RS Target TL,pistol,0.462s,2,2,1,60,120,0.5,false
27,20:08:51.545,RS Target T,pistol,0.407s,2,2,1,60,120,0.5,false
28,20:08:52.764,RS Target T,pistol,0.774s,3,2,0.667,60,180,0.333,false
29,20:08:53.957,RS Target BL,pistol,0.406s,2,2,1,60,120,0.5,false
30,20:08:55.064,RS Target BL,pistol,0.448s,2,2,1,60,120,0.5,false
31,20:08:56.533,RS Target BR,pistol,0.817s,2,1,0.5,30,120,0.25,false
32,20:08:57.541,RS Target TL,pistol,0.461s,2,2,1,60,120,0.5,false
33,20:08:58.483,RS Target BR,pistol,0.388s,2,2,1,60,120,0.5,false
34,20:09:00.147,RS Target B,pistol,0.903s,2,1,0.5,30,120,0.25,false
35,20:09:00.685,RS Target TL,pistol,0.411s,2,2,1,60,120,0.5,false
36,20:09:01.661,RS Target BL,pistol,0.423s,2,2,1,60,120,0.5,false
37,20:09:02.657,RS Target TL,pistol,0.409s,2,2,1,60,120,0.5,false
38,20:09:03.752,RS Target TL,pistol,0.423s,2,2,1,60,120,0.5,false
39,20:09:05.261,RS Target R,pistol,0.848s,2,1,0.5,30,120,0.25,false
40,20:09:06.562,RS Target TR,pistol,0.865s,2,1,0.5,30,120,0.25,false
41,20:09:07.380,RS Target T,pistol,0.458s,2,2,1,60,120,0.5,false
42,20:09:08.856,RS Target BR,pistol,0.822s,2,1,0.5,30,120,0.25,false
43,20:09:09.737,RS Target T,pistol,0.708s,3,2,0.667,60,180,0.333,false
44,20:09:10.748,RS Target R,pistol,0.42s,2,2,1,60,120,0.5,false
45,20:09:11.785,RS Target BL,pistol,0.393s,2,2,1,60,120,0.5,false
46,20:09:12.847,RS Target BR,pistol,0.454s,2,2,1,60,120,0.5,false
47,20:09:14.388,RS Target B,pistol,0.815s,2,1,0.5,30,120,0.25,false
48,20:09:15.448,RS Target L,pistol,0.851s,2,1,0.5,30,120,0.25,false
49,20:09:16.591,RS Target T,pistol,0.898s,2,1,0.5,30,120,0.25,false
50,20:09:17.750,RS Target BR,pistol,0.848s,3,1,0.333,30,180,0.167,false
51,20:09:18.789,RS Target B,pistol,0.434s,2,2,1,60,120,0.5,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,108,80,2400.0,6480.0,,,,,,false,plus.png,1.0,FFFF00,,,

Kills:,51
Deaths:,0
Fight Time:,32.605999
Avg TTK:,0
Damage Done:,2400.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,3
Distance Traveled:,0.0
Score:,2400.0
Scenario:,Reactive Clicking
Hash:,daeb3d1b8f01e17098922fb0b1cc2ca3
Game Version:,2.0.5.3
Challenge Start:,20:08:19.932
Pause Count:,53
Pause Duration:,2009

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,326.697205
Resolution Scale,100.0
