Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:48:59.487,air1_close_long,Track Master 100,9.848001s,986,750,0.760649,750.000000,986.000000,0.760649,0
2,22:49:13.605,air1_far_long,Track Master 100,12.860001s,1268,750,0.591483,750.000000,1268.000000,0.591483,0
3,22:49:27.342,air_close_short,Track Master 100,13.480000s,1201,750,0.624480,750.000000,1201.000000,0.624480,0
4,22:49:45.467,air1_far_short,Track Master 100,17.897001s,1656,750,0.452899,750.000000,1656.000000,0.452899,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,5326,3112,3112.0,5326.0,

Kills:,4
Deaths:,0
Fight Time:,54.085003
Avg TTK:,15.24991
Damage Done:,3112.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1818.352295
Scenario:,AirNunsEasy60s
Hash:,0b5febfe43468ed153b484ab5aeb9098
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,45
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.42662
Resolution Scale:,100.0
