Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,06:08:05.404,test,pistol,0.478s,2,1,0.5,1000,4000,0.25,false
2,06:08:09.126,test,pistol,2.936s,4,1,0.25,1000,8000,0.125,false
3,06:08:13.128,test,pistol,2.928s,6,1,0.167,1000,12000,0.083,false
4,06:08:14.339,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
5,06:08:15.755,test,pistol,0s,1,1,1,1000,2000,0.5,false
6,06:08:20.007,test,pistol,3.414s,7,1,0.143,1000,14000,0.071,false
7,06:08:21.172,test,pistol,0.468s,2,1,0.5,1000,4000,0.25,false
8,06:08:22.342,test,pistol,0.321s,2,1,0.5,1000,4000,0.25,false
9,06:08:25.902,test,pistol,2.811s,5,1,0.2,1000,10000,0.1,false
10,06:08:27.643,test,pistol,0.91s,3,1,0.333,1000,6000,0.167,false
11,06:08:31.252,test,pistol,2.697s,5,1,0.2,1000,10000,0.1,false
12,06:08:32.993,test,pistol,0.905s,2,1,0.5,1000,4000,0.25,false
13,06:08:37.169,test,pistol,2.662s,5,1,0.2,1000,10000,0.1,false
14,06:08:38.948,test,pistol,0.681s,2,1,0.5,1000,4000,0.25,false
15,06:08:41.529,test,pistol,1.757s,4,1,0.25,1000,8000,0.125,false
16,06:08:43.180,test,pistol,0.686s,2,1,0.5,1000,4000,0.25,false
17,06:08:45.090,test,pistol,0s,1,1,1,1000,2000,0.5,false
18,06:08:46.088,test,pistol,0s,1,1,1,1000,2000,0.5,false
19,06:08:47.161,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
20,06:08:49.698,test,pistol,1.531s,3,1,0.333,1000,6000,0.167,false
21,06:08:51.089,test,pistol,0.394s,2,1,0.5,1000,4000,0.25,false
22,06:08:52.011,test,pistol,0s,1,1,1,1000,2000,0.5,false
23,06:08:53.300,test,pistol,0.355s,2,1,0.5,1000,4000,0.25,false
24,06:08:55.746,test,pistol,1.384s,3,1,0.333,1000,6000,0.167,false
25,06:08:57.735,test,pistol,1.133s,3,1,0.333,1000,6000,0.167,false
26,06:08:58.550,test,pistol,0s,1,1,1,1000,2000,0.5,false
27,06:08:59.768,test,pistol,0.474s,2,1,0.5,1000,4000,0.25,false
28,06:09:04.941,test,pistol,4.231s,7,1,0.143,1000,14000,0.071,false
29,06:09:06.294,test,pistol,0s,1,1,1,1000,2000,0.5,false
30,06:09:08.915,test,pistol,1.661s,4,1,0.25,1000,8000,0.125,false
31,06:09:11.616,test,pistol,1.855s,4,1,0.25,1000,8000,0.125,false
32,06:09:13.098,test,pistol,0.581s,2,1,0.5,1000,4000,0.25,false
33,06:09:14.046,test,pistol,0s,1,1,1,1000,2000,0.5,false
34,06:09:15.028,test,pistol,0s,1,1,1,1000,2000,0.5,false
35,06:09:16.663,test,pistol,0.536s,2,1,0.5,1000,4000,0.25,false
36,06:09:19.459,test,pistol,1.416s,2,1,0.5,1000,4000,0.25,false
37,06:09:21.392,test,pistol,0.999s,3,1,0.333,1000,6000,0.167,false
38,06:09:25.928,test,pistol,3.742s,7,1,0.143,1000,14000,0.071,false
39,06:09:28.211,test,pistol,1.163s,3,1,0.333,1000,6000,0.167,false
40,06:09:28.823,test,pistol,0s,1,1,1,1000,2000,0.5,false
41,06:09:32.122,test,pistol,1.964s,3,1,0.333,1000,6000,0.167,false
42,06:09:34.544,test,pistol,1.396s,3,1,0.333,1000,6000,0.167,false
43,06:09:35.991,test,pistol,0s,1,1,1,1000,2000,0.5,false
44,06:09:40.901,test,pistol,3.125s,5,1,0.2,1000,10000,0.1,false
45,06:09:43.721,test,pistol,1.639s,4,1,0.25,1000,8000,0.125,false
46,06:09:45.367,test,pistol,0.51s,2,1,0.5,1000,4000,0.25,false
47,06:09:48.604,test,pistol,2.348s,4,1,0.25,1000,8000,0.125,false
48,06:09:51.575,test,pistol,2.119s,4,1,0.25,1000,8000,0.125,false
49,06:09:55.209,test,pistol,2.619s,3,1,0.333,1000,6000,0.167,false
