Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:51:23.487,air1F_close_long,LG,157.762s,1408,1000,0.71,1000,1408,0.71,false
2,15:55:26.415,air1F_close_long,LG,242.763s,1465,1000,0.683,1000,1465,0.683,false
3,15:58:12.391,air1F_close_long,LG,163.668s,1414,1000,0.707,1000,1414,0.707,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,5156,3582,3582.0,5156.0,

Kills:,3
Deaths:,0
Fight Time:,564.192993
Avg TTK:,0
Damage Done:,3582.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,3582.0
Scenario:,fuglaaXYLongstrafes 10 Min
Hash:,55b905a270e30d47681313b6ff27e31b
Game Version:,2.0.5.3
Challenge Start:,15:54:33.688
Pause Count:,4
Pause Duration:,2084

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,320.200043
Resolution Scale,100.0
