Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:15:16.580,Quaker Bot Long Strafes,MGV2,0.908s,140,80,0.571,110,280,0.393,false
2,17:15:20.346,Quaker Bot Long Strafes,MGV2,2.923s,200,60,0.3,120,400,0.3,false
3,17:15:23.515,Quaker Bot Long Strafes,MGV2,2.449s,200,90,0.45,110,400,0.275,false
4,17:15:27.374,Quaker Bot Long Strafes,MGV2,2.568s,210,100,0.476,120,420,0.286,false
5,17:15:28.465,Quaker Bot Long Strafes,MGV2,0.558s,90,70,0.778,140,180,0.778,false
6,17:15:29.600,Quaker Bot Long Strafes,MGV2,0.42s,70,50,0.714,100,140,0.714,false
7,17:15:31.950,Quaker Bot Long Strafes,MGV2,1.638s,170,90,0.529,110,340,0.324,false
8,17:15:33.413,Quaker Bot Long Strafes,MGV2,0.417s,70,60,0.857,120,140,0.857,false
9,17:15:34.986,Quaker Bot Long Strafes,MGV2,0.627s,100,70,0.7,110,200,0.55,false
10,17:15:36.411,Quaker Bot Long Strafes,MGV2,0.698s,110,60,0.545,110,220,0.5,false
11,17:15:38.085,Quaker Bot Long Strafes,MGV2,0.557s,90,60,0.667,120,180,0.667,false
12,17:15:39.529,Quaker Bot Long Strafes,MGV2,0.416s,70,70,1,120,140,0.857,false
13,17:15:41.796,Quaker Bot Long Strafes,MGV2,0.7s,110,90,0.818,110,220,0.5,false
14,17:15:46.335,Quaker Bot Long Strafes,MGV2,3.347s,210,100,0.476,110,420,0.262,false
15,17:15:48.813,Quaker Bot Long Strafes,MGV2,0.77s,120,90,0.75,110,240,0.458,false
16,17:15:51.736,Quaker Bot Long Strafes,MGV2,2.133s,170,100,0.588,110,340,0.324,false
17,17:15:53.242,Quaker Bot Long Strafes,MGV2,0.63s,100,60,0.6,120,200,0.6,false
18,17:15:54.861,Quaker Bot Long Strafes,MGV2,0.699s,110,60,0.545,120,220,0.545,false
19,17:15:57.332,Quaker Bot Long Strafes,MGV2,1.706s,150,60,0.4,120,300,0.4,false
20,17:15:59.244,Quaker Bot Long Strafes,MGV2,1.125s,150,90,0.6,120,300,0.4,false
21,17:16:00.546,Quaker Bot Long Strafes,MGV2,0.417s,70,60,0.857,120,140,0.857,false
22,17:16:01.605,Quaker Bot Long Strafes,MGV2,0.417s,70,60,0.857,120,140,0.857,false
23,17:16:04.073,Quaker Bot Long Strafes,MGV2,0.98s,150,100,0.667,110,300,0.367,false
24,17:16:05.624,Quaker Bot Long Strafes,MGV2,0.489s,80,60,0.75,120,160,0.75,false
