Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:01:16.414,air_close_short,LG,11.622s,931,461,0.495,601.142,1214.021,0.495,false
2,19:01:28.553,air1_far_short,LG,10.236s,820,461,0.562,601.142,1069.282,0.562,false
3,19:01:48.369,Bot Profile,LG,17.885s,1432,461,0.322,601.142,1867.303,0.322,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,3970,1572,2049.856445,5176.942871,

Kills:,3
Deaths:,0
Fight Time:,39.743
Avg TTK:,0
Damage Done:,2049.856445
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,14348.995117
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.3
Challenge Start:,19:01:02.951
Pause Count:,15
Pause Duration:,75

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,360.970123
Resolution Scale,100.0
