Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:56:04.256,Quaker Bot Long Strafes,LG,4.575000s,99,67,0.676768,402.000000,594.000000,0.676768,0
2,17:56:10.551,Quaker Bot Long Strafes,LG,5.954000s,124,67,0.540323,402.000000,744.000000,0.540323,0
3,17:56:17.656,Quaker Bot Long Strafes,LG,6.852000s,133,67,0.503759,402.000000,798.000000,0.503759,0
4,17:56:25.143,Quaker Bot Long Strafes,LG,7.113000s,141,67,0.475177,402.000000,846.000000,0.475177,0
5,17:56:32.609,Quaker Bot Long Strafes,LG,6.982000s,141,67,0.475177,402.000000,846.000000,0.475177,0
6,17:56:39.250,Quaker Bot Long Strafes,LG,6.388000s,122,67,0.549180,402.000000,732.000000,0.549180,0
7,17:56:45.407,Quaker Bot Long Strafes,LG,5.878000s,118,67,0.567797,402.000000,708.000000,0.567797,0
8,17:56:50.939,Quaker Bot Long Strafes,LG,5.024000s,104,67,0.644231,402.000000,624.000000,0.644231,0
9,17:56:57.869,Quaker Bot Long Strafes,LG,6.240000s,129,67,0.519380,402.000000,774.000000,0.519380,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1129,608,3648.0,6774.0,

Kills:,9
Deaths:,0
Fight Time:,55.006004
Avg TTK:,6.777738
Damage Done:,3648.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,57556.617188
Score:,15944.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,39
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,360.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,288.660645
Resolution Scale:,100.0
