Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:35:38.010,air_close_short,LG,14.781s,1421,553,0.389,721.112,1852.959,0.389,false
2,17:35:52.276,air1_far_short,LG,14.01s,1269,553,0.436,721.112,1654.758,0.436,false
3,17:36:24.206,Bot Profile,LG,31.691s,2700,553,0.205,721.112,3520.718,0.205,false
4,17:36:40.998,air1F_close_long,LG,15.222s,1277,553,0.433,721.112,1665.19,0.433,false
5,17:36:58.750,air1F_far_long,LG,17.5s,1573,553,0.352,721.112,2051.16,0.352,false
6,17:37:22.050,air1F_close_short,LG,22.158s,2129,553,0.26,721.112,2776.159,0.26,false
7,17:37:42.421,air1F_far_short,LG,20.114s,1890,553,0.293,721.112,2464.514,0.293,false
8,17:38:18.810,air1_UFO,LG,36.377s,3198,553,0.173,721.112,4170.101,0.173,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,15458,4425,5770.353516,20157.927734,

Kills:,8
Deaths:,0
Fight Time:,171.852997
Avg TTK:,0
Damage Done:,5770.353516
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,823.634583
Scenario:,Ground Plaza Easy Thin
Hash:,81afb5a0c2af1d2af08390fa1877f976
Game Version:,v2.6.3
Challenge Start:,17:35:22.448
Pause Count:,9
Pause Duration:,500

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,346.249481
Resolution Scale,100.0
