Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:32:37.738,air1_close_long,Track Master 100,18.989s,1836,1000,0.545,1000,1836,0.545,false
2,11:33:07.609,air1_far_long,Track Master 100,29.619s,2176,1000,0.46,1000,2176,0.46,false
3,11:33:39.165,air_close_short,Track Master 100,31.297s,2891,1000,0.346,1000,2891,0.346,false
4,11:34:21.260,air1_far_short,Track Master 100,41.853s,3971,1000,0.252,1000,3971,0.252,false
5,11:34:47.700,air1F_close_long,Track Master 100,23.763s,2234,1000,0.448,1000,2234,0.448,false
6,11:35:26.895,air1F_far_long,Track Master 100,38.943s,3439,1000,0.291,1000,3439,0.291,false
7,11:36:13.683,air1F_close_short,Track Master 100,46.527s,3252,1000,0.308,1000,3252,0.308,false
8,11:37:16.824,air1F_far_short,Track Master 100,62.889s,5942,1000,0.168,1000,5942,0.168,false
9,11:38:28.619,air1_UFO,Track Master 100,71.776s,5922,1000,0.169,1000,5922,0.169,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,31664,9001,9001.0,31664.0,

Kills:,9
Deaths:,0
Fight Time:,365.656006
Avg TTK:,0
Damage Done:,9001.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,4752.319824
Score:,99644.304688
Scenario:,Air
Hash:,a4dc16009228327bee0f421c6d7cf963
Game Version:,v2.6.3
Challenge Start:,11:35:37.082
Pause Count:,16
Pause Duration:,177

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,312.442474
Resolution Scale,100.0
