Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:15:37.725,air1_close_long,Track Master 100,11.798000s,1181,750,0.635055,750.000000,1181.000000,0.635055,0
2,12:15:52.170,air1_far_long,Track Master 100,12.554001s,1240,750,0.604839,750.000000,1240.000000,0.604839,0
3,12:16:09.288,air_close_short,Track Master 100,15.319001s,1524,750,0.492126,750.000000,1524.000000,0.492126,0
4,12:16:25.427,air1_far_short,Track Master 100,14.486001s,1450,750,0.517241,750.000000,1450.000000,0.517241,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,5395,3000,3000.0,5395.0,

Kills:,4
Deaths:,0
Fight Time:,54.157001
Avg TTK:,15.24991
Damage Done:,3000.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1668.211304
Scenario:,AirNunsEasy60s
Hash:,0b5febfe43468ed153b484ab5aeb9098
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,61
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.34111
Resolution Scale:,100.0
