Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:28:26.680,Long Strafe Bot,ADSable Hitscan Cone,3.275s,1814,463,0.255,435,1650,0.264,false
2,02:28:30.465,Long Strafe Bot,ADSable Hitscan Cone,2.879s,1594,461,0.289,434,1450,0.299,false
3,02:28:34.259,Long Strafe Bot,ADSable Hitscan Cone,3.55s,1099,483,0.439,441,1000,0.441,false
4,02:28:37.404,Long Strafe Bot,ADSable Hitscan Cone,2.516s,1396,466,0.334,436,1270,0.343,false
5,02:28:39.914,Long Strafe Bot,ADSable Hitscan Cone,1.88s,1044,470,0.45,433,950,0.456,false
6,02:28:42.663,Long Strafe Bot,ADSable Hitscan Cone,2.491s,1231,480,0.39,439,1120,0.392,false
7,02:28:46.643,Long Strafe Bot,ADSable Hitscan Cone,3.719s,1671,479,0.287,445,1520,0.293,false
8,02:28:49.482,Long Strafe Bot,ADSable Hitscan Cone,2.581s,1275,465,0.365,434,1160,0.374,false
9,02:28:52.105,Long Strafe Bot,ADSable Hitscan Cone,2.371s,879,434,0.494,434,800,0.543,false
10,02:28:53.831,Long Strafe Bot,ADSable Hitscan Cone,1.464s,692,473,0.684,433,630,0.687,false
11,02:28:58.569,Long Strafe Bot,ADSable Hitscan Cone,3.373s,1869,476,0.255,441,1700,0.259,false
12,02:29:01.530,Long Strafe Bot,ADSable Hitscan Cone,2.458s,1363,472,0.346,433,1240,0.349,false
13,02:29:05.246,Long Strafe Bot,ADSable Hitscan Cone,3.46s,1506,484,0.321,442,1370,0.323,false
14,02:29:08.238,Long Strafe Bot,ADSable Hitscan Cone,2.729s,1165,438,0.376,438,1060,0.413,false
15,02:29:12.264,Long Strafe Bot,ADSable Hitscan Cone,3.776s,1418,501,0.353,460,1290,0.357,false
16,02:29:15.568,Long Strafe Bot,ADSable Hitscan Cone,3.047s,1561,448,0.287,419,1420,0.295,false
17,02:29:19.481,Long Strafe Bot,ADSable Hitscan Cone,3.413s,1891,506,0.268,476,1720,0.277,false
18,02:29:22.066,Long Strafe Bot,ADSable Hitscan Cone,2.158s,1198,423,0.353,423,1090,0.388,false
19,02:29:25.495,Long Strafe Bot,ADSable Hitscan Cone,3.171s,1649,412,0.25,412,1500,0.275,false
20,02:29:28.493,Long Strafe Bot,ADSable Hitscan Cone,1.559s,868,440,0.507,437,790,0.553,false
21,02:29:32.279,Long Strafe Bot,ADSable Hitscan Cone,3.534s,1770,720,0.407,650,1610,0.404,false
22,02:29:33.675,Long Strafe Bot,ADSable Hitscan Cone,1.139s,637,237,0.372,220,580,0.379,false
23,02:29:36.907,Long Strafe Bot,ADSable Hitscan Cone,2.659s,1473,467,0.317,433,1340,0.323,false
24,02:29:40.788,Long Strafe Bot,ADSable Hitscan Cone,3.618s,1539,578,0.376,524,1400,0.374,false
25,02:29:43.445,Long Strafe Bot,ADSable Hitscan Cone,2.401s,1330,368,0.277,346,1210,0.286,false
26,02:29:46.171,Long Strafe Bot,ADSable Hitscan Cone,2.47s,1154,465,0.403,433,1050,0.412,false
27,02:29:48.888,Long Strafe Bot,ADSable Hitscan Cone,1.795s,1000,483,0.483,456,910,0.501,false
28,02:29:50.695,Long Strafe Bot,ADSable Hitscan Cone,1.396s,780,448,0.574,416,710,0.586,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,37361,13198,12370.0,33990.0,

Kills:,28
Deaths:,0
Fight Time:,74.882004
Avg TTK:,0
Damage Done:,12370.0
Damage Taken:,0.0
Midairs:,256
Midaired:,0
Directs:,828
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,4501.820801
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.3
Challenge Start:,02:28:21.775
Pause Count:,22
Pause Duration:,74

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,134.985458
Resolution Scale,100.0
