Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:40:20.462,Long Strafe Bot,ADSable Hitscan Cone,2.974s,1649,479,0.29,437,1500,0.291,false
2,02:40:23.610,Long Strafe Bot,ADSable Hitscan Cone,2.636s,1462,463,0.317,433,1330,0.326,false
3,02:40:26.142,Long Strafe Bot,ADSable Hitscan Cone,2.279s,1099,487,0.443,441,1000,0.441,false
4,02:40:29.591,Long Strafe Bot,ADSable Hitscan Cone,3.192s,1341,483,0.36,440,1220,0.361,false
5,02:40:32.200,Long Strafe Bot,ADSable Hitscan Cone,2.336s,1209,476,0.394,438,1100,0.398,false
6,02:40:34.961,Long Strafe Bot,ADSable Hitscan Cone,2.502s,1154,472,0.409,434,1050,0.413,false
7,02:40:37.731,Long Strafe Bot,ADSable Hitscan Cone,2.508s,1264,460,0.364,434,1150,0.377,false
8,02:40:40.626,Long Strafe Bot,ADSable Hitscan Cone,2.637s,1330,466,0.35,433,1210,0.358,false
9,02:40:44.265,Long Strafe Bot,ADSable Hitscan Cone,3.378s,1495,467,0.312,433,1360,0.318,false
10,02:40:47.522,Long Strafe Bot,ADSable Hitscan Cone,2.735s,1473,455,0.309,434,1340,0.324,false
11,02:40:50.853,Long Strafe Bot,ADSable Hitscan Cone,3.066s,1253,468,0.374,434,1140,0.381,false
12,02:40:54.521,Long Strafe Bot,ADSable Hitscan Cone,3.413s,1495,462,0.309,434,1360,0.319,false
13,02:41:00.391,Long Strafe Bot,ADSable Hitscan Cone,5.696s,1825,468,0.256,434,1660,0.261,false
14,02:41:03.513,Long Strafe Bot,ADSable Hitscan Cone,2.082s,1154,473,0.41,438,1050,0.417,false
15,02:41:06.605,Long Strafe Bot,ADSable Hitscan Cone,2.839s,1220,469,0.384,434,1110,0.391,false
16,02:41:09.496,Long Strafe Bot,ADSable Hitscan Cone,2.633s,1253,472,0.377,439,1140,0.385,false
17,02:41:12.953,Long Strafe Bot,ADSable Hitscan Cone,3.21s,1209,468,0.387,434,1100,0.395,false
18,02:41:16.186,Long Strafe Bot,ADSable Hitscan Cone,2.99s,1308,449,0.343,439,1190,0.369,false
19,02:41:20.225,Long Strafe Bot,ADSable Hitscan Cone,3.554s,1968,472,0.24,437,1790,0.244,false
20,02:41:24.959,Long Strafe Bot,ADSable Hitscan Cone,3.916s,2166,478,0.221,436,1970,0.221,false
21,02:41:29.307,Long Strafe Bot,ADSable Hitscan Cone,4.095s,1594,483,0.303,441,1450,0.304,false
22,02:41:32.141,Long Strafe Bot,ADSable Hitscan Cone,2.583s,1176,474,0.403,437,1070,0.408,false
23,02:41:35.364,Long Strafe Bot,ADSable Hitscan Cone,2.973s,967,473,0.489,437,880,0.497,false
24,02:41:38.395,Long Strafe Bot,ADSable Hitscan Cone,2.56s,1418,461,0.325,435,1290,0.337,false
25,02:41:41.627,Long Strafe Bot,ADSable Hitscan Cone,2.972s,1539,484,0.314,440,1400,0.314,false
26,02:41:44.783,Long Strafe Bot,ADSable Hitscan Cone,2.336s,1297,475,0.366,437,1180,0.37,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,36494,12237,11343.0,33200.0,

Kills:,26
Deaths:,0
Fight Time:,78.095001
Avg TTK:,0
Damage Done:,11343.0
Damage Taken:,0.0
Midairs:,264
Midaired:,0
Directs:,894
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,3875.411133
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.2
Challenge Start:,02:40:15.835
Pause Count:,22
Pause Duration:,176

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,78.079018
Resolution Scale,100.0
