Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:51:54.678,air_close_short,LG,12.009s,962,461,0.479,601.142,1254.444,0.479,false
2,19:52:08.368,air1_far_short,LG,13.376s,997,461,0.462,601.142,1300.082,0.462,false
3,19:52:29.232,Bot Profile,LG,20.55s,1581,461,0.292,601.142,2061.592,0.292,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4137,1564,2039.424683,5394.744141,

Kills:,3
Deaths:,0
Fight Time:,45.935001
Avg TTK:,0
Damage Done:,2039.424683
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,14275.972656
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.3
Challenge Start:,19:51:41.422
Pause Count:,20
Pause Duration:,1131

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,356.297974
Resolution Scale,100.0
