Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:44:31.328,air1F_close_short,LG,251.694s,2384,1000,0.419,1000,2384,0.419,false
2,17:48:41.887,air1F_close_short,LG,250.257s,2421,1000,0.413,1000,2421,0.413,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,5942,2482,2482.0,5942.0,

Kills:,2
Deaths:,0
Fight Time:,501.950989
Avg TTK:,0
Damage Done:,2482.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,2482.0
Scenario:,fuglaaXYShortstrafes - 10min
Hash:,787bf03fd556c354edc050ff542bd2b4
Game Version:,v2.6.3
Challenge Start:,17:47:11.551
Pause Count:,5
Pause Duration:,50

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,350.842529
Resolution Scale,100.0
