Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,00:43:26.113,target,pistol,0s,1,1,1,25,50,0.5,false
2,00:43:26.492,target,pistol,0s,1,1,1,25,50,0.5,false
3,00:43:26.810,target,pistol,0s,1,1,1,25,50,0.5,false
4,00:43:27.071,target,pistol,0s,1,1,1,25,50,0.5,false
5,00:43:27.454,target,pistol,0.001s,1,1,1,25,50,0.5,false
6,00:43:27.708,target,pistol,0s,1,1,1,25,50,0.5,false
7,00:43:28.025,target,pistol,0s,1,1,1,25,50,0.5,false
8,00:43:28.270,target,pistol,0s,1,1,1,25,50,0.5,false
9,00:43:28.532,target,pistol,0s,1,1,1,25,50,0.5,false
10,00:43:29.057,target,pistol,0.237s,2,1,0.5,25,100,0.25,false
11,00:43:29.275,target,pistol,0.001s,1,1,1,25,50,0.5,false
12,00:43:29.502,target,pistol,0s,1,1,1,25,50,0.5,false
13,00:43:29.743,target,pistol,0s,1,1,1,25,50,0.5,false
14,00:43:29.987,target,pistol,0s,1,1,1,25,50,0.5,false
15,00:43:30.270,target,pistol,0s,1,1,1,25,50,0.5,false
16,00:43:30.549,target,pistol,0s,1,1,1,25,50,0.5,false
17,00:43:31.049,target,pistol,0.261s,2,1,0.5,25,100,0.25,false
18,00:43:31.826,target,pistol,0.47s,3,1,0.333,25,150,0.167,false
19,00:43:32.366,target,pistol,0.35s,2,1,0.5,25,100,0.25,false
20,00:43:32.603,target,pistol,0.001s,1,1,1,25,50,0.5,false
21,00:43:32.905,target,pistol,0s,1,1,1,25,50,0.5,false
22,00:43:33.175,target,pistol,0s,1,1,1,25,50,0.5,false
23,00:43:33.491,target,pistol,0s,1,1,1,25,50,0.5,false
24,00:43:33.770,target,pistol,0s,1,1,1,25,50,0.5,false
25,00:43:34.096,target,pistol,0s,1,1,1,25,50,0.5,false
26,00:43:34.318,target,pistol,0s,1,1,1,25,50,0.5,false
27,00:43:34.608,target,pistol,0s,1,1,1,25,50,0.5,false
28,00:43:34.853,target,pistol,0s,1,1,1,25,50,0.5,false
29,00:43:35.104,target,pistol,0s,1,1,1,25,50,0.5,false
30,00:43:35.932,target,pistol,0.545s,3,1,0.333,25,150,0.167,false
31,00:43:36.199,target,pistol,0s,1,1,1,25,50,0.5,false
32,00:43:36.468,target,pistol,0s,1,1,1,25,50,0.5,false
33,00:43:36.754,target,pistol,0s,1,1,1,25,50,0.5,false
34,00:43:37.074,target,pistol,0s,1,1,1,25,50,0.5,false
35,00:43:37.378,target,pistol,0s,1,1,1,25,50,0.5,false
36,00:43:38.284,target,pistol,0.522s,3,1,0.333,25,150,0.167,false
37,00:43:38.504,target,pistol,0s,1,1,1,25,50,0.5,false
38,00:43:39.270,target,pistol,0.546s,3,1,0.333,25,150,0.167,false
39,00:43:39.512,target,pistol,0s,1,1,1,25,50,0.5,false
40,00:43:40.092,target,pistol,0.276s,2,1,0.5,25,100,0.25,false
41,00:43:40.328,target,pistol,0s,1,1,1,25,50,0.5,false
