Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:40:40.858,air_close_short,LG,22.122s,1657,461,0.278,601.142,2160.693,0.278,false
2,17:40:57.896,air1_far_short,LG,16.718s,1274,461,0.362,601.142,1661.278,0.362,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,3604,1023,1333.984985,4699.605957,

Kills:,2
Deaths:,0
Fight Time:,38.84
Avg TTK:,0
Damage Done:,1333.984985
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,9337.894531
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.2
Challenge Start:,17:40:12.126
Pause Count:,14
Pause Duration:,145

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,5.0
Vert Sens:,5.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,358.188446
Resolution Scale,100.0
