Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:35:24.533,Quaker Bot Long Strafes,LG,5.646000s,116,67,0.577586,402.000000,696.000000,0.577586,0
2,12:35:30.866,Quaker Bot Long Strafes,LG,6.082000s,118,67,0.567797,402.000000,708.000000,0.567797,0
3,12:35:38.310,Quaker Bot Long Strafes,LG,7.223001s,138,67,0.485507,402.000000,828.000000,0.485507,0
4,12:35:48.032,Quaker Bot Long Strafes,LG,8.909000s,173,67,0.387283,402.000000,1038.000000,0.387283,0
5,12:35:54.024,Quaker Bot Long Strafes,LG,5.792000s,114,67,0.587719,402.000000,684.000000,0.587719,0
6,12:36:00.747,Quaker Bot Long Strafes,LG,6.027000s,128,67,0.523438,402.000000,768.000000,0.523438,0
7,12:36:07.143,Quaker Bot Long Strafes,LG,5.854000s,122,67,0.549180,402.000000,732.000000,0.549180,0
8,12:36:15.158,Quaker Bot Long Strafes,LG,7.410000s,153,67,0.437909,402.000000,918.000000,0.437909,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1120,565,3390.0,6720.0,

Kills:,8
Deaths:,0
Fight Time:,52.943001
Avg TTK:,7.624955
Damage Done:,3390.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,56753.214844
Score:,15170.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,52
Pause Duration:,0.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.348984
Resolution Scale:,100.0
