Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,13:25:04.790,air1F_close_long,LG,184.725s,1632,1000,0.613,1000,1632,0.613,false
2,13:27:59.278,air1F_close_long,LG,174.186s,1531,1000,0.653,1000,1531,0.653,false
3,13:31:09.150,air1F_close_long,LG,189.573s,1641,1000,0.609,1000,1641,0.609,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,5222,3270,3270.0,5222.0,

Kills:,3
Deaths:,0
Fight Time:,548.484009
Avg TTK:,0
Damage Done:,3270.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,3270.0
Scenario:,fuglaaXYLongstrafes 10 Min
Hash:,55b905a270e30d47681313b6ff27e31b
Game Version:,2.0.5.3
Challenge Start:,13:21:58.742
Pause Count:,5
Pause Duration:,54

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,319.95755
Resolution Scale,100.0
