Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:32:12.375,Quaker Bot Long Strafes,MG,0.347s,60,50,0.833,70,120,0.583,false
2,02:32:13.080,Quaker Bot Long Strafes,MG,0.487s,80,40,0.5,80,160,0.5,false
3,02:32:14.224,Quaker Bot Long Strafes,MG,0.769s,120,50,0.417,70,240,0.292,false
4,02:32:15.887,Quaker Bot Long Strafes,MG,1.242s,160,70,0.438,140,320,0.438,false
5,02:32:16.216,Quaker Bot Long Strafes,MG,0.071s,20,10,0.5,20,40,0.5,false
6,02:32:17.722,Quaker Bot Long Strafes,MG,1.089s,140,70,0.5,140,280,0.5,false
7,02:32:18.552,Quaker Bot Long Strafes,MG,0.418s,70,40,0.571,70,140,0.5,false
8,02:32:19.168,Quaker Bot Long Strafes,MG,0.278s,50,40,0.8,70,100,0.7,false
9,02:32:19.869,Quaker Bot Long Strafes,MG,0.35s,60,60,1,80,120,0.667,false
10,02:32:20.838,Quaker Bot Long Strafes,MG,0.559s,90,60,0.667,80,180,0.444,false
11,02:32:21.701,Quaker Bot Long Strafes,MG,0.49s,80,50,0.625,70,160,0.438,false
12,02:32:22.776,Quaker Bot Long Strafes,MG,0.768s,120,40,0.333,70,240,0.292,false
13,02:32:23.512,Quaker Bot Long Strafes,MG,0.49s,80,50,0.625,80,160,0.5,false
14,02:32:24.199,Quaker Bot Long Strafes,MG,0.208s,40,10,0.25,20,80,0.25,false
15,02:32:24.881,Quaker Bot Long Strafes,MG,0.417s,70,40,0.571,80,140,0.571,false
16,02:32:25.554,Quaker Bot Long Strafes,MG,0.418s,70,40,0.571,80,140,0.571,false
17,02:32:26.916,Quaker Bot Long Strafes,MG,0.984s,140,60,0.429,80,280,0.286,false
18,02:32:27.690,Quaker Bot Long Strafes,MG,0.487s,80,40,0.5,80,160,0.5,false
19,02:32:28.548,Quaker Bot Long Strafes,MG,0.559s,90,40,0.444,80,180,0.444,false
20,02:32:29.405,Quaker Bot Long Strafes,MG,0.42s,70,40,0.571,80,140,0.571,false
21,02:32:30.218,Quaker Bot Long Strafes,MG,0.489s,80,40,0.5,80,160,0.5,false
22,02:32:30.912,Quaker Bot Long Strafes,MG,0.349s,60,50,0.833,70,120,0.583,false
23,02:32:31.899,Quaker Bot Long Strafes,MG,0.627s,100,50,0.5,70,200,0.35,false
24,02:32:32.859,Quaker Bot Long Strafes,MG,0.559s,90,40,0.444,80,180,0.444,false
25,02:32:33.676,Quaker Bot Long Strafes,MG,0.42s,70,50,0.714,80,140,0.571,false
26,02:32:34.473,Quaker Bot Long Strafes,MG,0.416s,70,40,0.571,70,140,0.5,false
27,02:32:35.127,Quaker Bot Long Strafes,MG,0.278s,50,50,1,80,100,0.8,false
28,02:32:36.669,Quaker Bot Long Strafes,MG,1.188s,180,60,0.333,70,360,0.194,false
29,02:32:37.342,Quaker Bot Long Strafes,MG,0.276s,50,40,0.8,80,100,0.8,false
30,02:32:38.001,Quaker Bot Long Strafes,MG,0.277s,50,40,0.8,70,100,0.7,false
31,02:32:39.201,Quaker Bot Long Strafes,MG,0.698s,110,40,0.364,80,220,0.364,false
32,02:32:40.134,Quaker Bot Long Strafes,MG,0.559s,90,40,0.444,70,180,0.389,false
33,02:32:40.891,Quaker Bot Long Strafes,MG,0.348s,60,60,1,70,120,0.583,false
34,02:32:41.704,Quaker Bot Long Strafes,MG,0.417s,70,50,0.714,80,140,0.571,false
35,02:32:42.563,Quaker Bot Long Strafes,MG,0.488s,80,40,0.5,80,160,0.5,false
36,02:32:43.768,Quaker Bot Long Strafes,MG,0.769s,120,50,0.417,70,240,0.292,false
37,02:32:45.705,Quaker Bot Long Strafes,MG,1.498s,200,80,0.4,130,400,0.325,false
38,02:32:46.147,Quaker Bot Long Strafes,MG,0.001s,10,10,1,20,20,1,false
39,02:32:47.444,Quaker Bot Long Strafes,MG,0.837s,130,40,0.308,80,260,0.308,false
40,02:32:48.174,Quaker Bot Long Strafes,MG,0.417s,70,40,0.571,80,140,0.571,false
41,02:32:49.081,Quaker Bot Long Strafes,MG,0.488s,80,50,0.625,70,160,0.438,false
42,02:32:49.848,Quaker Bot Long Strafes,MG,0.349s,60,50,0.833,80,120,0.667,false
43,02:32:50.810,Quaker Bot Long Strafes,MG,0.558s,90,40,0.444,70,180,0.389,false
44,02:32:51.990,Quaker Bot Long Strafes,MG,0.767s,120,50,0.417,80,240,0.333,false
45,02:32:53.346,Quaker Bot Long Strafes,MG,0.839s,130,50,0.385,70,260,0.269,false
46,02:32:54.310,Quaker Bot Long Strafes,MG,0.488s,80,40,0.5,70,160,0.438,false
47,02:32:55.057,Quaker Bot Long Strafes,MG,0.349s,60,50,0.833,80,120,0.667,false
48,02:32:55.655,Quaker Bot Long Strafes,MG,0.277s,50,40,0.8,80,100,0.8,false
49,02:32:56.376,Quaker Bot Long Strafes,MG,0.346s,60,40,0.667,80,120,0.667,false
50,02:32:57.268,Quaker Bot Long Strafes,MG,0.487s,80,40,0.5,80,160,0.5,false
51,02:32:57.997,Quaker Bot Long Strafes,MG,0.348s,60,50,0.833,70,120,0.583,false
52,02:32:59.040,Quaker Bot Long Strafes,MG,0.626s,100,50,0.5,70,200,0.35,false
53,02:33:00.256,Quaker Bot Long Strafes,MG,0.768s,120,40,0.333,80,240,0.333,false
54,02:33:01.068,Quaker Bot Long Strafes,MG,0.279s,50,40,0.8,80,100,0.8,false
55,02:33:01.663,Quaker Bot Long Strafes,MG,0.277s,50,40,0.8,80,100,0.8,false
56,02:33:02.409,Quaker Bot Long Strafes,MG,0.347s,60,40,0.667,80,120,0.667,false
57,02:33:03.320,Quaker Bot Long Strafes,MG,0.418s,70,60,0.857,70,140,0.5,false
58,02:33:04.284,Quaker Bot Long Strafes,MG,0.56s,90,50,0.556,70,180,0.389,false
59,02:33:05.034,Quaker Bot Long Strafes,MG,0.348s,60,50,0.833,70,120,0.583,false
60,02:33:05.932,Quaker Bot Long Strafes,MG,0.555s,90,40,0.444,70,180,0.389,false
61,02:33:06.641,Quaker Bot Long Strafes,MG,0.419s,70,60,0.857,80,140,0.571,false
62,02:33:07.312,Quaker Bot Long Strafes,MG,0.347s,60,40,0.667,80,120,0.667,false
63,02:33:07.864,Quaker Bot Long Strafes,MG,0.208s,40,40,1,80,80,1,false
64,02:33:08.444,Quaker Bot Long Strafes,MG,0.207s,40,40,1,80,80,1,false
65,02:33:10.694,Quaker Bot Long Strafes,MG,2.032s,260,100,0.385,190,520,0.365,false
66,02:33:11.192,Quaker Bot Long Strafes,MG,0.138s,30,10,0.333,20,60,0.333,false
67,02:33:11.230,Quaker Bot Long Strafes,MG,0.001s,10,10,1,20,20,1,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
MG,5510,3020,5100.0,11020.0,

Kills:,67
Deaths:,0
Fight Time:,34.588001
Avg TTK:,0
Damage Done:,5100.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,4.125
Score:,5100.0
Scenario:,patTS 90 NR
Hash:,aaf11d4d057df3dd177ba4d0b74e5f8c
Game Version:,2.0.5.3
Challenge Start:,02:32:11.328
Pause Count:,3
Pause Duration:,12

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,282.849213
Resolution Scale,100.0
