Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:37:39.299,Quaker Bot Long Strafes,LG,6.714000s,142,67,0.471831,402.000000,852.000000,0.471831,0
2,12:37:46.167,Quaker Bot Long Strafes,LG,6.423000s,133,67,0.503759,402.000000,798.000000,0.503759,0
3,12:37:53.617,Quaker Bot Long Strafes,LG,7.180000s,148,67,0.452703,402.000000,888.000000,0.452703,0
4,12:38:02.180,Quaker Bot Long Strafes,LG,8.319000s,161,67,0.416149,402.000000,966.000000,0.416149,0
5,12:38:11.469,Quaker Bot Long Strafes,LG,8.504001s,177,67,0.378531,402.000000,1062.000000,0.378531,0
6,12:38:19.601,Quaker Bot Long Strafes,LG,7.333000s,149,67,0.449664,402.000000,894.000000,0.449664,0
7,12:38:25.927,Quaker Bot Long Strafes,LG,5.457000s,106,67,0.632075,402.000000,636.000000,0.632075,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1123,519,3114.0,6738.0,

Kills:,7
Deaths:,0
Fight Time:,49.930004
Avg TTK:,8.714234
Damage Done:,3114.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,58272.621094
Score:,14342.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,54
Pause Duration:,0.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.339645
Resolution Scale:,100.0
