Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:23:09.797,test,pistol,0s,1,1,1,1000,2000,0.5,false
2,17:23:11.036,test,pistol,0s,1,1,1,1000,2000,0.5,false
3,17:23:12.292,test,pistol,0.753s,2,1,0.5,1000,4000,0.25,false
4,17:23:12.836,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
5,17:23:13.426,test,pistol,0.001s,1,1,1,1000,2000,0.5,false
6,17:23:14.058,test,pistol,0s,1,1,1,1000,2000,0.5,false
7,17:23:14.639,test,pistol,0s,1,1,1,1000,2000,0.5,false
8,17:23:15.052,test,pistol,0s,1,1,1,1000,2000,0.5,false
9,17:23:15.984,test,pistol,0.418s,2,1,0.5,1000,4000,0.25,false
10,17:23:16.432,test,pistol,0s,1,1,1,1000,2000,0.5,false
11,17:23:17.483,test,pistol,0.41s,2,1,0.5,1000,4000,0.25,false
12,17:23:20.834,test,pistol,2.547s,6,1,0.167,1000,12000,0.083,false
13,17:23:21.451,test,pistol,0s,1,1,1,1000,2000,0.5,false
14,17:23:21.973,test,pistol,0s,1,1,1,1000,2000,0.5,false
15,17:23:22.962,test,pistol,0.617s,2,1,0.5,1000,4000,0.25,false
16,17:23:23.752,test,pistol,0s,1,1,1,1000,2000,0.5,false
17,17:23:25.058,test,pistol,0.35s,2,1,0.5,1000,4000,0.25,false
18,17:23:26.727,test,pistol,0.898s,3,1,0.333,1000,6000,0.167,false
19,17:23:27.418,test,pistol,0.257s,2,1,0.5,1000,4000,0.25,false
20,17:23:28.459,test,pistol,0.284s,2,1,0.5,1000,4000,0.25,false
21,17:23:29.068,test,pistol,0s,1,1,1,1000,2000,0.5,false
22,17:23:29.574,test,pistol,0s,1,1,1,1000,2000,0.5,false
23,17:23:33.617,test,pistol,3.611s,8,1,0.125,1000,16000,0.062,false
24,17:23:34.429,test,pistol,0s,1,1,1,1000,2000,0.5,false
