Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:37:52.235,test,pistol,0.535000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
2,12:37:52.895,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
3,12:37:53.958,test,pistol,0.549000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
4,12:37:54.583,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
5,12:37:55.264,test,pistol,0.292000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
6,12:37:55.749,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
7,12:37:56.291,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
8,12:37:56.701,test,pistol,0.001000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
9,12:37:57.201,test,pistol,0.001000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
10,12:37:57.771,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
11,12:37:58.174,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
12,12:37:58.764,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
13,12:37:59.278,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
14,12:38:00.667,test,pistol,0.694000s,3,1,0.333333,1000.000000,6000.000000,0.166667,0
15,12:38:01.382,test,pistol,0.382000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
16,12:38:01.764,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
17,12:38:02.757,test,pistol,0.527000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
18,12:38:04.694,test,pistol,1.500000s,4,1,0.250000,1000.000000,8000.000000,0.125000,0
19,12:38:05.437,test,pistol,0.188000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
20,12:38:06.340,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
21,12:38:07.215,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
22,12:38:07.993,test,pistol,0.445000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
23,12:38:09.146,test,pistol,0.660000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
24,12:38:09.688,test,pistol,0.001000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
25,12:38:11.056,test,pistol,0.812000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
26,12:38:11.722,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
27,12:38:12.375,test,pistol,0.270000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
28,12:38:13.285,test,pistol,0.319000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
29,12:38:13.951,test,pistol,0.333000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
30,12:38:14.680,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
31,12:38:15.591,test,pistol,0.321000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
32,12:38:16.153,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
33,12:38:16.598,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
34,12:38:17.286,test,pistol,0.250000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
35,12:38:17.688,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
36,12:38:18.341,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
37,12:38:19.605,test,pistol,0.743000s,3,1,0.333333,1000.000000,6000.000000,0.166667,0
38,12:38:20.653,test,pistol,0.451000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
39,12:38:21.000,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
40,12:38:21.487,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
41,12:38:23.028,test,pistol,0.944000s,3,1,0.333333,1000.000000,6000.000000,0.166667,0
42,12:38:23.848,test,pistol,0.410000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
43,12:38:24.299,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
44,12:38:25.049,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
45,12:38:25.688,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
46,12:38:26.383,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
47,12:38:26.814,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
48,12:38:28.507,test,pistol,0.542000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
49,12:38:29.730,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
50,12:38:32.272,test,pistol,1.814000s,3,1,0.333333,1000.000000,6000.000000,0.166667,0
51,12:38:32.486,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
52,12:38:33.118,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
53,12:38:33.917,test,pistol,0.382000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
54,12:38:35.487,test,pistol,0.715000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
55,12:38:36.841,test,pistol,0.479000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
56,12:38:37.445,test,pistol,0.257000s,2,1,0.500000,1000.000000,4000.000000,0.250000,0
57,12:38:37.848,test,pistol,0.001000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
58,12:38:38.633,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
59,12:38:40.730,test,pistol,1.424000s,3,1,0.333333,1000.000000,6000.000000,0.166667,0
60,12:38:41.237,test,pistol,0.000000s,1,1,1.000000,1000.000000,2000.000000,0.500000,0
