Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:07:33.205,test,pistol,0s,1,1,1,1000,2000,0.5,false
2,16:07:33.930,test,pistol,0s,1,1,1,1000,2000,0.5,false
3,16:07:34.797,test,pistol,0s,1,1,1,1000,2000,0.5,false
4,16:07:35.792,test,pistol,0s,1,1,1,1000,2000,0.5,false
5,16:07:37.304,test,pistol,0s,1,1,1,1000,2000,0.5,false
6,16:07:38.828,test,pistol,0.414s,2,1,0.5,1000,4000,0.25,false
7,16:07:40.940,test,pistol,0.852s,2,1,0.5,1000,4000,0.25,false
8,16:07:44.169,test,pistol,1.637s,4,1,0.25,1000,8000,0.125,false
9,16:07:45.098,test,pistol,0s,1,1,1,1000,2000,0.5,false
10,16:07:46.285,test,pistol,0s,1,1,1,1000,2000,0.5,false
11,16:07:47.120,test,pistol,0s,1,1,1,1000,2000,0.5,false
12,16:07:47.936,test,pistol,0s,1,1,1,1000,2000,0.5,false
13,16:07:51.920,test,pistol,3.157s,6,1,0.167,1000,12000,0.083,false
14,16:07:52.839,test,pistol,0s,1,1,1,1000,2000,0.5,false
15,16:07:54.947,test,pistol,1.145s,2,1,0.5,1000,4000,0.25,false
16,16:07:57.217,test,pistol,0.928s,3,1,0.333,1000,6000,0.167,false
17,16:07:58.457,test,pistol,0s,1,1,1,1000,2000,0.5,false
18,16:07:59.526,test,pistol,0.349s,2,1,0.5,1000,4000,0.25,false
19,16:08:01.147,test,pistol,0.654s,2,1,0.5,1000,4000,0.25,false
20,16:08:02.868,test,pistol,0.806s,2,1,0.5,1000,4000,0.25,false
21,16:08:03.779,test,pistol,0s,1,1,1,1000,2000,0.5,false
22,16:08:05.281,test,pistol,0.662s,2,1,0.5,1000,4000,0.25,false
23,16:08:08.067,test,pistol,1.917s,3,1,0.333,1000,6000,0.167,false
24,16:08:11.159,test,pistol,2.024s,4,1,0.25,1000,8000,0.125,false
25,16:08:13.035,test,pistol,1.058s,3,1,0.333,1000,6000,0.167,false
26,16:08:22.007,test,pistol,7.968s,13,1,0.077,1000,26000,0.038,false
27,16:08:26.274,test,pistol,3.387s,6,1,0.167,1000,12000,0.083,false
28,16:08:28.476,test,pistol,1.064s,2,1,0.5,1000,4000,0.25,false
