Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:48:28.018,air_close_short,LG,11.635s,932,461,0.495,601.142,1215.325,0.495,false
2,18:48:42.505,air1_far_short,LG,13.012s,1042,461,0.442,601.142,1358.76,0.442,false
3,18:49:06.137,Bot Profile,LG,22.502s,1784,461,0.258,601.142,2326.295,0.258,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4139,1537,2004.217896,5397.352539,

Kills:,3
Deaths:,0
Fight Time:,47.148998
Avg TTK:,0
Damage Done:,2004.217896
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,14029.525391
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.3
Challenge Start:,18:48:15.290
Pause Count:,22
Pause Duration:,522

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,355.530029
Resolution Scale,100.0
