Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:02:44.762,air_close_short,LG,14.003s,1358,553,0.407,721.112,1770.81,0.407,false
2,15:02:58.307,air1_far_short,LG,11.897s,1191,553,0.464,721.112,1553.049,0.464,false
3,15:03:37.218,Bot Profile,LG,38.661s,3269,553,0.169,721.112,4262.699,0.169,false
4,15:03:50.779,air1F_close_long,LG,13.358s,1053,553,0.525,721.112,1373.104,0.525,false
5,15:04:04.397,air1F_far_long,LG,12.126s,1190,553,0.465,721.112,1551.745,0.465,false
6,15:04:26.278,air1F_close_short,LG,21.623s,2054,553,0.269,721.112,2678.363,0.269,false
7,15:04:46.051,air1F_far_short,LG,18.397s,1841,553,0.3,721.112,2400.62,0.3,false
8,15:05:24.463,air1_UFO,LG,38.398s,3446,553,0.16,721.112,4493.542,0.16,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,15403,4425,5770.353516,20086.169922,

Kills:,8
Deaths:,0
Fight Time:,168.462997
Avg TTK:,0
Damage Done:,5770.353516
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,825.543457
Scenario:,Ground Plaza Easy Thin
Hash:,81afb5a0c2af1d2af08390fa1877f976
Game Version:,v2.6.3
Challenge Start:,15:02:30.007
Pause Count:,9
Pause Duration:,1040

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,351.011017
Resolution Scale,100.0
