Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:31:53.197,air1F_close_long,LG,158.659s,1408,1000,0.71,1000,1408,0.71,false
2,18:34:41.440,air1F_close_long,LG,167.944s,1464,1000,0.683,1000,1464,0.683,false
3,18:37:37.312,air1F_close_long,LG,175.574s,1473,1000,0.679,1000,1473,0.679,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,5177,3561,3561.0,5177.0,

Kills:,3
Deaths:,0
Fight Time:,502.177002
Avg TTK:,0
Damage Done:,3561.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,3561.0
Scenario:,fuglaaXYLongstrafes 10 Min
Hash:,55b905a270e30d47681313b6ff27e31b
Game Version:,2.0.5.3
Challenge Start:,18:29:13.581
Pause Count:,4
Pause Duration:,444

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,317.744324
Resolution Scale,100.0
