Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:36:34.122,Quaker Bot Long Strafes,dps,1.849s,38,21,0.553,408,1292,0.316,false
2,02:36:36.215,Quaker Bot Long Strafes,dps,1.896s,39,19,0.487,323,1326,0.244,false
3,02:36:39.113,Quaker Bot Long Strafes,dps,2.674s,52,26,0.5,459,1768,0.26,false
4,02:36:45.563,Quaker Bot Long Strafes,dps,6.046s,122,53,0.434,918,4148,0.221,false
5,02:36:48.768,Quaker Bot Long Strafes,dps,2.954s,55,22,0.4,374,1870,0.2,false
6,02:36:50.085,Quaker Bot Long Strafes,dps,0.845s,18,9,0.5,153,612,0.25,false
7,02:36:51.990,Quaker Bot Long Strafes,dps,1.655s,31,11,0.355,187,1054,0.177,false
8,02:36:53.176,Quaker Bot Long Strafes,dps,1.033s,18,17,0.944,289,612,0.472,false
9,02:36:54.600,Quaker Bot Long Strafes,dps,1.174s,23,14,0.609,238,782,0.304,false
10,02:36:55.536,Quaker Bot Long Strafes,dps,0.683s,11,9,0.818,153,374,0.409,false
11,02:36:58.446,Quaker Bot Long Strafes,dps,2.048s,42,16,0.381,272,1428,0.19,false
12,02:37:03.866,Quaker Bot Long Strafes,dps,4.543s,87,38,0.437,646,2958,0.218,false
13,02:37:05.249,Quaker Bot Long Strafes,dps,0.899s,19,11,0.579,187,646,0.289,false
14,02:37:06.477,Quaker Bot Long Strafes,dps,0.695s,15,11,0.733,187,510,0.367,false
15,02:37:08.115,Quaker Bot Long Strafes,dps,1.298s,27,10,0.37,187,918,0.204,false
16,02:37:11.182,Quaker Bot Long Strafes,dps,2.612s,51,22,0.431,442,1734,0.255,false
17,02:37:16.759,Quaker Bot Long Strafes,dps,5.323s,102,61,0.598,1037,3468,0.299,false
18,02:37:18.603,Quaker Bot Long Strafes,dps,1.547s,28,11,0.393,187,952,0.196,false
19,02:37:20.747,Quaker Bot Long Strafes,dps,1.892s,30,13,0.433,221,1020,0.217,false
20,02:37:21.924,Quaker Bot Long Strafes,dps,0.497s,11,9,0.818,153,374,0.409,false
21,02:37:23.391,Quaker Bot Long Strafes,dps,1.216s,23,11,0.478,187,782,0.239,false
22,02:37:26.787,Quaker Bot Long Strafes,dps,3.241s,55,26,0.473,442,1870,0.236,false
23,02:37:27.869,Quaker Bot Long Strafes,dps,1.032s,18,11,0.611,187,612,0.306,false
24,02:37:31.597,Quaker Bot Long Strafes,dps,3.477s,60,22,0.367,374,2040,0.183,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
dps,975,473,8211.0,33150.0,

Kills:,24
Deaths:,0
Fight Time:,51.130001
Avg TTK:,0
Damage Done:,8211.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,28105.5
Scenario:,180 Regen Warzone
Hash:,fcd51178d9b8e4293e2913bdd0796cd3
Game Version:,2.0.5.3
Challenge Start:,02:36:31.731
Pause Count:,7
Pause Duration:,20

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,250.079941
Resolution Scale,100.0
