Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:39:05.827,target,BB Gun,0.315s,2,1,0.5,1,2,0.5,false
2,16:39:07.282,target,BB Gun,0.386s,2,1,0.5,1,2,0.5,false
3,16:39:08.009,target,BB Gun,0s,1,1,1,1,1,1,false
4,16:39:08.829,target,BB Gun,0.192s,2,1,0.5,1,2,0.5,false
5,16:39:09.526,target,BB Gun,0s,1,1,1,1,1,1,false
6,16:39:10.279,target,BB Gun,0s,1,1,1,1,1,1,false
7,16:39:11.218,target,BB Gun,0s,1,1,1,1,1,1,false
8,16:39:12.348,target,BB Gun,0.275s,2,1,0.5,1,2,0.5,false
9,16:39:13.418,target,BB Gun,0s,1,1,1,1,1,1,false
10,16:39:14.044,target,BB Gun,0s,1,1,1,1,1,1,false
11,16:39:14.686,target,BB Gun,0.486s,2,1,0.5,1,2,0.5,false
12,16:39:15.374,target,BB Gun,0s,1,1,1,1,1,1,false
13,16:39:15.912,target,BB Gun,0s,1,1,1,1,1,1,false
14,16:39:16.896,target,BB Gun,0s,1,1,1,1,1,1,false
15,16:39:17.443,target,BB Gun,0s,1,1,1,1,1,1,false
16,16:39:18.280,target,BB Gun,0s,1,1,1,1,1,1,false
17,16:39:18.881,target,BB Gun,0s,1,1,1,1,1,1,false
18,16:39:20.002,target,BB Gun,0s,1,1,1,1,1,1,false
19,16:39:20.779,target,BB Gun,0s,1,1,1,1,1,1,false
20,16:39:21.604,target,BB Gun,0.001s,1,1,1,1,1,1,false
21,16:39:22.380,target,BB Gun,0s,1,1,1,1,1,1,false
22,16:39:23.179,target,BB Gun,0s,1,1,1,1,1,1,false
23,16:39:23.786,target,BB Gun,0s,1,1,1,1,1,1,false
24,16:39:24.500,target,BB Gun,0s,1,1,1,1,1,1,false
25,16:39:25.460,target,BB Gun,0.357s,2,1,0.5,1,2,0.5,false
26,16:39:26.294,target,BB Gun,0.001s,1,1,1,1,1,1,false
27,16:39:27.002,target,BB Gun,0s,1,1,1,1,1,1,false
28,16:39:28.243,target,BB Gun,0.49s,2,1,0.5,1,2,0.5,false
29,16:39:29.512,target,BB Gun,0.277s,2,1,0.5,1,2,0.5,false
30,16:39:30.095,target,BB Gun,0s,1,1,1,1,1,1,false
31,16:39:30.961,target,BB Gun,0s,1,1,1,1,1,1,false
