Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:56:28.286,air_close_short,LG,13.172s,1054,461,0.437,601.142,1374.408,0.437,false
2,18:56:40.424,air1_far_short,LG,10.912s,874,461,0.527,601.142,1139.696,0.527,false
3,18:56:57.532,Bot Profile,LG,15.862s,1270,461,0.363,601.142,1656.062,0.363,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4126,1840,2399.316406,5380.397949,

Kills:,3
Deaths:,0
Fight Time:,39.945999
Avg TTK:,0
Damage Done:,2399.316406
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,16795.214844
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.3
Challenge Start:,18:56:13.969
Pause Count:,22
Pause Duration:,1732

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,358.638428
Resolution Scale,100.0
