Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,03:08:48.375,air1F_close_long,LG,174.667s,1688,1000,0.592,1000,1688,0.592,false
2,03:11:38.024,air1F_close_long,LG,169.349s,1591,1000,0.629,1000,1591,0.629,false
3,03:14:36.298,air1F_close_long,LG,176.141s,1634,1000,0.612,1000,1634,0.612,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,5574,3417,3417.0,5574.0,

Kills:,3
Deaths:,0
Fight Time:,520.156982
Avg TTK:,0
Damage Done:,3417.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,3417.0
Scenario:,fuglaaXYLongstrafes 10 Min
Hash:,55b905a270e30d47681313b6ff27e31b
Game Version:,2.0.5.3
Challenge Start:,03:05:52.443
Pause Count:,4
Pause Duration:,546

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,313.408203
Resolution Scale,100.0
