Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:43:04.282,air_close_short,LG,14.358s,1437,553,0.385,721.112,1873.822,0.385,false
2,16:43:20.888,air1_far_short,LG,16.349s,1520,553,0.364,721.112,1982.051,0.364,false
3,16:43:57.669,Bot Profile,LG,36.53s,3125,553,0.177,721.112,4074.899,0.177,false
4,16:44:11.735,air1F_close_long,LG,13.813s,1139,553,0.486,721.112,1485.244,0.486,false
5,16:44:24.068,air1F_far_long,LG,12.075s,1095,553,0.505,721.112,1427.87,0.505,false
6,16:44:43.843,air1F_close_short,LG,19.523s,1817,553,0.304,721.112,2369.325,0.304,false
7,16:44:59.990,air1F_far_short,LG,15.895s,1508,553,0.367,721.112,1966.403,0.367,false
8,16:45:29.290,air1_UFO,LG,29.279s,2659,553,0.208,721.112,3467.256,0.208,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,14301,4425,5770.353516,18648.404297,

Kills:,8
Deaths:,0
Fight Time:,157.822006
Avg TTK:,0
Damage Done:,5770.353516
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,839.632446
Scenario:,Plaza Low Ground Easy
Hash:,8e1406e8fd0aafa3ef52cc7714e0841c
Game Version:,v2.6.3
Challenge Start:,16:42:48.925
Pause Count:,21
Pause Duration:,813

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,342.519928
Resolution Scale,100.0
