Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,06:46:55.405,air_close_short,LG,14.596s,1457,553,0.38,721.112,1899.901,0.38,false
2,06:47:09.582,air1_far_short,LG,13.951s,1321,553,0.419,721.112,1722.564,0.419,false
3,06:47:46.038,Bot Profile,LG,35.416s,3043,553,0.182,721.112,3967.974,0.182,false
4,06:47:57.815,air1F_close_long,LG,11.527s,1037,553,0.533,721.112,1352.24,0.533,false
5,06:48:13.690,air1F_far_long,LG,15.624s,1340,553,0.413,721.112,1747.339,0.413,false
6,06:48:30.678,air1F_close_short,LG,16.728s,1592,553,0.347,721.112,2075.936,0.347,false
7,06:48:47.170,air1F_far_short,LG,16.237s,1529,553,0.362,721.112,1993.786,0.362,false
8,06:49:16.921,air1_UFO,LG,28.497s,2522,553,0.219,721.112,3288.614,0.219,false
9,06:49:33.273,air_close_short,LG,16.097s,1506,553,0.367,721.112,1963.795,0.367,false
10,06:49:47.008,air1_far_short,LG,12.517s,1253,553,0.441,721.112,1633.895,0.441,false
11,06:50:17.666,Bot Profile,LG,30.407s,2669,553,0.207,721.112,3480.295,0.207,false
12,06:50:31.960,air1F_close_long,LG,14.034s,1198,553,0.462,721.112,1562.177,0.462,false
13,06:50:54.371,air1F_far_long,LG,22.193s,1258,553,0.44,721.112,1640.414,0.44,false
14,06:51:13.316,air1F_close_short,LG,17.659s,1767,553,0.313,721.112,2304.128,0.313,false
15,06:51:28.893,air1F_far_short,LG,15.325s,1447,553,0.382,721.112,1886.862,0.382,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,26667,8616,11235.112305,34782.167969,

Kills:,15
Deaths:,0
Fight Time:,280.808014
Avg TTK:,0
Damage Done:,11235.112305
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,0.0
Scenario:,Plaza low ground 5 min
Hash:,f2844d5efa46cdf9fefa237695060b8a
Game Version:,v2.6.3
Challenge Start:,06:50:41.090
Pause Count:,11
Pause Duration:,282

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,329.248108
Resolution Scale,100.0
