Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:29:50.390,Quaker Bot Long Strafes,LG,6.181000s,127,67,0.527559,402.000000,762.000000,0.527559,0
2,15:29:58.980,Quaker Bot Long Strafes,LG,8.320001s,161,67,0.416149,402.000000,966.000000,0.416149,0
3,15:30:07.599,Quaker Bot Long Strafes,LG,7.493001s,153,67,0.437909,402.000000,918.000000,0.437909,0
4,15:30:15.418,Quaker Bot Long Strafes,LG,7.138000s,137,67,0.489051,402.000000,822.000000,0.489051,0
5,15:30:24.029,Quaker Bot Long Strafes,LG,8.112000s,152,67,0.440789,402.000000,912.000000,0.440789,0
6,15:30:31.237,Quaker Bot Long Strafes,LG,6.639000s,136,67,0.492647,402.000000,816.000000,0.492647,0
7,15:30:38.814,Quaker Bot Long Strafes,LG,6.632000s,122,67,0.549180,402.000000,732.000000,0.549180,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1074,504,3024.0,6444.0,

Kills:,7
Deaths:,0
Fight Time:,50.515003
Avg TTK:,8.714234
Damage Done:,3024.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,55972.566406
Score:,14072.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,33
Pause Duration:,-2147483648.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.338425
Resolution Scale:,100.0
