Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:07:52.846,air_close_short,LG,10.4s,833,461,0.553,601.142,1086.234,0.553,false
2,18:08:07.173,air1_far_short,LG,13.197s,1057,461,0.436,601.142,1378.319,0.436,false
3,18:08:24.696,Bot Profile,LG,16.008s,1282,461,0.36,601.142,1671.709,0.36,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4104,1757,2291.088135,5351.705566,

Kills:,3
Deaths:,0
Fight Time:,39.605
Avg TTK:,0
Damage Done:,2291.088135
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,16037.617188
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.3
Challenge Start:,18:07:40.953
Pause Count:,21
Pause Duration:,4357

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.4
Vert Sens:,7.4
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,356.658478
Resolution Scale,100.0
