Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:11:21.886,Quaker Bot Long Strafes,dps,2.049s,42,20,0.476,357,1428,0.25,false
2,18:11:32.334,Quaker Bot Long Strafes,dps,10.15s,204,86,0.422,1683,6936,0.243,false
3,18:11:34.150,Quaker Bot Long Strafes,dps,1.519s,27,13,0.481,221,918,0.241,false
4,18:11:41.927,Quaker Bot Long Strafes,dps,7.525s,146,49,0.336,833,4964,0.168,false
5,18:11:47.342,Quaker Bot Long Strafes,dps,5.163s,97,39,0.402,663,3298,0.201,false
6,18:11:49.901,Quaker Bot Long Strafes,dps,1.647s,34,22,0.647,374,1156,0.324,false
7,18:11:53.346,Quaker Bot Long Strafes,dps,2.898s,59,25,0.424,425,2006,0.212,false
8,18:11:57.129,Quaker Bot Long Strafes,dps,3.531s,67,31,0.463,544,2278,0.239,false
9,18:12:03.579,Quaker Bot Long Strafes,dps,6.153s,116,54,0.466,969,3944,0.246,false
10,18:12:10.817,Quaker Bot Long Strafes,dps,6.988s,137,49,0.358,884,4658,0.19,false
11,18:12:12.874,Quaker Bot Long Strafes,dps,2.003s,25,21,0.84,357,850,0.42,false
12,18:12:15.526,Quaker Bot Long Strafes,dps,2.502s,51,20,0.392,374,1734,0.216,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
dps,1075,453,8092.0,36550.0,

Kills:,12
Deaths:,0
Fight Time:,52.127998
Avg TTK:,0
Damage Done:,8092.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,16046.0
Scenario:,180 Regen Warzone
Hash:,fcd51178d9b8e4293e2913bdd0796cd3
Game Version:,2.0.5.2
Challenge Start:,18:11:18.984
Pause Count:,7
Pause Duration:,1006

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,8.0
Vert Sens:,8.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,255.997437
Resolution Scale,100.0
