Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,12:11:35.583,air1_close_long,Track Master 100,11.903001s,1179,750,0.636132,750.000000,1179.000000,0.636132,0
2,12:11:49.627,air1_far_long,Track Master 100,12.829000s,1261,750,0.594766,750.000000,1261.000000,0.594766,0
3,12:12:03.020,air_close_short,Track Master 100,11.908001s,1179,750,0.636132,750.000000,1179.000000,0.636132,0
4,12:12:19.762,air1_far_short,Track Master 100,15.094001s,1500,750,0.500000,750.000000,1500.000000,0.500000,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,5327,3084,3084.0,5327.0,

Kills:,4
Deaths:,0
Fight Time:,51.734001
Avg TTK:,15.24991
Damage Done:,3084.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,1785.443115
Scenario:,AirNunsEasy60s
Hash:,0b5febfe43468ed153b484ab5aeb9098
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,20
Pause Duration:,0.0

Input Lag:,0
Max FPS (config):,360.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,251.2854
Resolution Scale:,100.0
