Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:43:23.591,Long Strafe Bot,ADSable Hitscan Cone,2.494s,1341,647,0.482,597,1220,0.489,false
2,16:43:24.991,Long Strafe Bot,ADSable Hitscan Cone,1.139s,560,286,0.511,273,510,0.535,false
3,16:43:27.910,Long Strafe Bot,ADSable Hitscan Cone,2.656s,934,442,0.473,433,850,0.509,false
4,16:43:32.289,Long Strafe Bot,ADSable Hitscan Cone,3.236s,1792,433,0.242,433,1630,0.266,false
5,16:43:35.533,Long Strafe Bot,ADSable Hitscan Cone,2.986s,1176,467,0.397,434,1070,0.406,false
6,16:43:39.153,Long Strafe Bot,ADSable Hitscan Cone,2.679s,1484,472,0.318,434,1350,0.321,false
7,16:43:43.017,Long Strafe Bot,ADSable Hitscan Cone,3.611s,1880,470,0.25,433,1710,0.253,false
8,16:43:45.735,Long Strafe Bot,ADSable Hitscan Cone,2.139s,1187,459,0.387,433,1080,0.401,false
9,16:43:49.487,Long Strafe Bot,ADSable Hitscan Cone,3.488s,1440,482,0.335,443,1310,0.338,false
10,16:43:51.817,Long Strafe Bot,ADSable Hitscan Cone,1.898s,1055,448,0.425,431,960,0.449,false
11,16:43:55.117,Long Strafe Bot,ADSable Hitscan Cone,2.418s,1341,441,0.329,441,1220,0.361,false
12,16:43:59.553,Long Strafe Bot,ADSable Hitscan Cone,4.174s,1814,475,0.262,434,1650,0.263,false
13,16:44:02.191,Long Strafe Bot,ADSable Hitscan Cone,2.391s,901,463,0.514,433,820,0.528,false
14,16:44:04.560,Long Strafe Bot,ADSable Hitscan Cone,1.793s,1000,478,0.478,442,910,0.486,false
15,16:44:08.553,Long Strafe Bot,ADSable Hitscan Cone,3.396s,1880,484,0.257,442,1710,0.258,false
16,16:44:11.442,Long Strafe Bot,ADSable Hitscan Cone,1.638s,912,478,0.524,440,830,0.53,false
17,16:44:15.017,Long Strafe Bot,ADSable Hitscan Cone,2.453s,1363,479,0.351,435,1240,0.351,false
18,16:44:17.780,Long Strafe Bot,ADSable Hitscan Cone,2.546s,1055,477,0.452,438,960,0.456,false
19,16:44:21.505,Long Strafe Bot,ADSable Hitscan Cone,2.776s,1539,476,0.309,440,1400,0.314,false
20,16:44:23.564,Long Strafe Bot,ADSable Hitscan Cone,1.797s,758,465,0.613,433,690,0.628,false
21,16:44:26.314,Long Strafe Bot,ADSable Hitscan Cone,2.547s,923,501,0.543,472,840,0.562,false
22,16:44:29.191,Long Strafe Bot,ADSable Hitscan Cone,2.376s,1319,526,0.399,481,1200,0.401,false
23,16:44:31.924,Long Strafe Bot,ADSable Hitscan Cone,2.478s,1374,385,0.28,357,1250,0.286,false
24,16:44:36.397,Long Strafe Bot,ADSable Hitscan Cone,4.212s,1759,470,0.267,436,1600,0.273,false
25,16:44:41.121,Long Strafe Bot,ADSable Hitscan Cone,4.468s,1429,477,0.334,441,1300,0.339,false
26,16:44:44.348,Long Strafe Bot,ADSable Hitscan Cone,2.658s,1473,473,0.321,435,1340,0.325,false
27,16:44:46.595,Long Strafe Bot,ADSable Hitscan Cone,1.988s,813,474,0.583,442,740,0.597,false
28,16:44:49.735,Long Strafe Bot,ADSable Hitscan Cone,2.474s,1374,476,0.346,433,1250,0.346,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,35931,13104,12219.0,32690.0,

Kills:,28
Deaths:,0
Fight Time:,74.908997
Avg TTK:,0
Damage Done:,12219.0
Damage Taken:,0.0
Midairs:,307
Midaired:,0
Directs:,885
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,4567.26709
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.2
Challenge Start:,16:43:20.302
Pause Count:,45
Pause Duration:,133

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,124.90696
Resolution Scale,100.0
