Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:44:08.864,air_close_short,LG,12.122s,971,461,0.475,601.142,1266.179,0.475,false
2,15:44:22.646,air1_far_short,LG,13.486s,998,461,0.462,601.142,1301.386,0.462,false
3,15:44:44.330,Bot Profile,LG,20.462s,1638,461,0.281,601.142,2135.917,0.281,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4091,1489,1941.628052,5334.750977,

Kills:,3
Deaths:,0
Fight Time:,46.07
Avg TTK:,0
Damage Done:,1941.628052
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,13591.396484
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.2
Challenge Start:,15:43:55.116
Pause Count:,17
Pause Duration:,463

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,354.594391
Resolution Scale,100.0
