Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:11:41.982,air_close_short,LG,9.911s,794,461,0.581,601.142,1035.379,0.581,false
2,21:11:54.276,air1_far_short,LG,11.977s,884,461,0.521,601.142,1152.735,0.521,false
3,21:12:05.967,Bot Profile,LG,10.524s,843,461,0.547,601.142,1099.273,0.547,false
4,21:12:19.778,air1F_close_long,LG,12.712s,1018,461,0.453,601.142,1327.465,0.453,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4054,2092,2727.913086,5286.495605,

Kills:,4
Deaths:,0
Fight Time:,45.124001
Avg TTK:,0
Damage Done:,2727.913086
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,19095.390625
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.3
Challenge Start:,21:11:31.022
Pause Count:,23
Pause Duration:,102

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.4
Vert Sens:,7.4
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,355.948059
Resolution Scale,100.0
