Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:12:38.584,air_close_short,LG,13.91s,1114,461,0.414,601.142,1452.645,0.414,false
2,16:12:52.868,air1_far_short,LG,13.958s,1055,461,0.437,601.142,1375.712,0.437,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,3901,1300,1695.180542,5086.953125,

Kills:,2
Deaths:,0
Fight Time:,27.868
Avg TTK:,0
Damage Done:,1695.180542
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,11866.263672
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.2
Challenge Start:,16:12:20.411
Pause Count:,15
Pause Duration:,25

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,361.931824
Resolution Scale,100.0
