Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:32:16.530,Long Strafe Bot,ADSable Hitscan Cone,2.057s,1143,460,0.402,434,1040,0.417,false
2,02:32:20.861,Long Strafe Bot,ADSable Hitscan Cone,2.41s,1220,466,0.382,433,1110,0.39,false
3,02:32:23.384,Long Strafe Bot,ADSable Hitscan Cone,2.017s,1121,438,0.391,438,1020,0.429,false
4,02:32:26.895,Long Strafe Bot,ADSable Hitscan Cone,3.253s,1418,471,0.332,442,1290,0.343,false
5,02:32:30.562,Long Strafe Bot,ADSable Hitscan Cone,3.409s,1517,464,0.306,434,1380,0.314,false
6,02:32:34.015,Long Strafe Bot,ADSable Hitscan Cone,3.194s,1429,469,0.328,436,1300,0.335,false
7,02:32:36.698,Long Strafe Bot,ADSable Hitscan Cone,2.419s,1022,475,0.465,436,930,0.469,false
8,02:32:38.958,Long Strafe Bot,ADSable Hitscan Cone,1.718s,956,454,0.475,433,870,0.498,false
9,02:32:41.889,Long Strafe Bot,ADSable Hitscan Cone,2.901s,1055,468,0.444,436,960,0.454,false
10,02:32:44.397,Long Strafe Bot,ADSable Hitscan Cone,2.26s,1248,439,0.352,439,1135,0.387,false
11,02:32:47.031,Long Strafe Bot,ADSable Hitscan Cone,2.371s,1066,477,0.447,439,970,0.453,false
12,02:32:50.190,Long Strafe Bot,ADSable Hitscan Cone,2.901s,1231,477,0.387,436,1120,0.389,false
13,02:32:53.467,Long Strafe Bot,ADSable Hitscan Cone,2.257s,1253,470,0.375,442,1140,0.388,false
14,02:32:56.217,Long Strafe Bot,ADSable Hitscan Cone,2.397s,1330,473,0.356,442,1210,0.365,false
15,02:32:59.198,Long Strafe Bot,ADSable Hitscan Cone,2.018s,1121,459,0.409,435,1020,0.426,false
16,02:33:02.511,Long Strafe Bot,ADSable Hitscan Cone,2.057s,1143,479,0.419,434,1040,0.417,false
17,02:33:04.899,Long Strafe Bot,ADSable Hitscan Cone,2.124s,824,441,0.535,441,750,0.588,false
18,02:33:08.129,Long Strafe Bot,ADSable Hitscan Cone,2.971s,1132,469,0.414,439,1030,0.426,false
19,02:33:09.897,Long Strafe Bot,ADSable Hitscan Cone,1.508s,615,434,0.706,434,560,0.775,false
20,02:33:13.212,Long Strafe Bot,ADSable Hitscan Cone,3.052s,1374,472,0.344,436,1250,0.349,false
21,02:33:16.443,Long Strafe Bot,ADSable Hitscan Cone,2.97s,1561,433,0.277,433,1420,0.305,false
22,02:33:18.991,Long Strafe Bot,ADSable Hitscan Cone,2.288s,967,465,0.481,434,880,0.493,false
23,02:33:21.492,Long Strafe Bot,ADSable Hitscan Cone,2.241s,1176,470,0.4,439,1070,0.41,false
24,02:33:24.312,Long Strafe Bot,ADSable Hitscan Cone,2.558s,1231,438,0.356,438,1120,0.391,false
25,02:33:26.702,Long Strafe Bot,ADSable Hitscan Cone,2.133s,1088,462,0.425,441,990,0.445,false
26,02:33:29.018,Long Strafe Bot,ADSable Hitscan Cone,1.437s,802,458,0.571,433,730,0.593,false
27,02:33:32.502,Long Strafe Bot,ADSable Hitscan Cone,3.453s,1836,917,0.499,837,1670,0.501,false
28,02:33:33.171,Long Strafe Bot,ADSable Hitscan Cone,0.42s,232,47,0.203,40,211,0.19,false
29,02:33:36.079,Long Strafe Bot,ADSable Hitscan Cone,2.652s,1209,470,0.389,433,1100,0.394,false
30,02:33:38.424,Long Strafe Bot,ADSable Hitscan Cone,2.085s,923,434,0.47,433,840,0.515,false
31,02:33:41.175,Long Strafe Bot,ADSable Hitscan Cone,2.488s,1088,486,0.447,452,990,0.457,false
32,02:33:43.487,Long Strafe Bot,ADSable Hitscan Cone,2.057s,1077,449,0.417,417,980,0.426,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,36441,14784,13969.0,33156.0,

Kills:,32
Deaths:,0
Fight Time:,76.075996
Avg TTK:,0
Damage Done:,13969.0
Damage Taken:,0.0
Midairs:,165
Midaired:,0
Directs:,815
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,5885.298828
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,v2.6.3
Challenge Start:,02:32:13.697
Pause Count:,21
Pause Duration:,762

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,240.364212
Resolution Scale,100.0
