Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,17:57:21.061,air_close_short,LG,10.772s,863,461,0.534,601.142,1125.352,0.534,false
2,17:57:34.050,air1_far_short,LG,11.834s,948,461,0.486,601.142,1236.188,0.486,false
3,17:57:48.265,Bot Profile,LG,12.79s,1005,461,0.459,601.142,1310.514,0.459,false
4,17:58:01.076,air1F_close_long,LG,11.599s,929,461,0.496,601.142,1211.413,0.496,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4021,2022,2636.63623,5243.457031,

Kills:,4
Deaths:,0
Fight Time:,46.994999
Avg TTK:,0
Damage Done:,2636.63623
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696594
Score:,18456.453125
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,v2.6.3
Challenge Start:,17:57:09.071
Pause Count:,15
Pause Duration:,269

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,6.5
Vert Sens:,6.5
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,378.609802
Resolution Scale,100.0
