Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,16:03:53.396,Quaker Bot Long Strafes,dps,3.847s,78,27,0.346,578,2652,0.218,false
2,16:03:59.172,Quaker Bot Long Strafes,dps,5.526s,98,36,0.367,612,3332,0.184,false
3,16:04:01.543,Quaker Bot Long Strafes,dps,2.119s,36,14,0.389,238,1224,0.194,false
4,16:04:06.772,Quaker Bot Long Strafes,dps,4.93s,93,37,0.398,629,3162,0.199,false
5,16:04:09.472,Quaker Bot Long Strafes,dps,2.403s,45,40,0.889,680,1530,0.444,false
6,16:04:11.276,Quaker Bot Long Strafes,dps,1.502s,31,20,0.645,340,1054,0.323,false
7,16:04:16.471,Quaker Bot Long Strafes,dps,4.899s,99,36,0.364,646,3366,0.192,false
8,16:04:21.500,Quaker Bot Long Strafes,dps,4.778s,93,46,0.495,782,3162,0.247,false
9,16:04:26.780,Quaker Bot Long Strafes,dps,5.03s,95,42,0.442,765,3230,0.237,false
10,16:04:28.716,Quaker Bot Long Strafes,dps,1.682s,21,10,0.476,187,714,0.262,false
11,16:04:34.469,Quaker Bot Long Strafes,dps,5.5s,106,49,0.462,833,3604,0.231,false
12,16:04:39.000,Quaker Bot Long Strafes,dps,4.049s,82,40,0.488,680,2788,0.244,false
13,16:04:40.925,Quaker Bot Long Strafes,dps,1.397s,29,13,0.448,221,986,0.224,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
dps,1056,473,8415.0,35904.0,

Kills:,13
Deaths:,0
Fight Time:,47.661999
Avg TTK:,0
Damage Done:,8415.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,11165.407227
Score:,19998.851562
Scenario:,180 Regen Warzone
Hash:,fcd51178d9b8e4293e2913bdd0796cd3
Game Version:,2.0.5.2
Challenge Start:,16:03:48.655
Pause Count:,7
Pause Duration:,16

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,245.929764
Resolution Scale,100.0
