Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:22:08.998,Long Strafe Bot,ADSable Hitscan Cone,2.259s,1253,476,0.38,436,1140,0.382,false
2,02:22:12.731,Long Strafe Bot,ADSable Hitscan Cone,2.055s,1143,445,0.389,437,1040,0.42,false
3,02:22:15.978,Long Strafe Bot,ADSable Hitscan Cone,2.717s,1506,438,0.291,438,1370,0.32,false
4,02:22:18.360,Long Strafe Bot,ADSable Hitscan Cone,1.795s,1000,461,0.461,433,910,0.476,false
5,02:22:20.707,Long Strafe Bot,ADSable Hitscan Cone,1.84s,1022,473,0.463,438,930,0.471,false
6,02:22:23.011,Long Strafe Bot,ADSable Hitscan Cone,1.559s,868,472,0.544,436,790,0.552,false
7,02:22:26.415,Long Strafe Bot,ADSable Hitscan Cone,3.156s,1264,436,0.345,434,1150,0.377,false
8,02:22:28.846,Long Strafe Bot,ADSable Hitscan Cone,1.895s,1055,475,0.45,442,960,0.46,false
9,02:22:32.863,Long Strafe Bot,ADSable Hitscan Cone,3.756s,1517,487,0.321,441,1380,0.32,false
10,02:22:35.084,Long Strafe Bot,ADSable Hitscan Cone,1.758s,978,463,0.473,437,890,0.491,false
11,02:22:38.102,Long Strafe Bot,ADSable Hitscan Cone,2.06s,1143,444,0.388,440,1040,0.423,false
12,02:22:40.583,Long Strafe Bot,ADSable Hitscan Cone,1.692s,912,479,0.525,439,830,0.529,false
13,02:22:43.766,Long Strafe Bot,ADSable Hitscan Cone,2.476s,1374,478,0.348,442,1250,0.354,false
14,02:22:46.545,Long Strafe Bot,ADSable Hitscan Cone,1.877s,1044,466,0.446,433,950,0.456,false
15,02:22:51.222,Long Strafe Bot,ADSable Hitscan Cone,4.421s,1924,517,0.269,475,1750,0.271,false
16,02:22:53.799,Long Strafe Bot,ADSable Hitscan Cone,2.315s,1011,404,0.4,402,920,0.437,false
17,02:22:57.603,Long Strafe Bot,ADSable Hitscan Cone,3.555s,1572,541,0.344,501,1430,0.35,false
18,02:23:00.383,Long Strafe Bot,ADSable Hitscan Cone,2.297s,1275,410,0.322,379,1160,0.327,false
19,02:23:03.197,Long Strafe Bot,ADSable Hitscan Cone,2.118s,1176,494,0.42,456,1070,0.426,false
20,02:23:06.677,Long Strafe Bot,ADSable Hitscan Cone,2.875s,1594,458,0.287,424,1450,0.292,false
21,02:23:09.835,Long Strafe Bot,ADSable Hitscan Cone,1.693s,945,473,0.501,440,860,0.512,false
22,02:23:13.491,Long Strafe Bot,ADSable Hitscan Cone,3.396s,1396,455,0.326,434,1270,0.342,false
23,02:23:17.645,Long Strafe Bot,ADSable Hitscan Cone,3.894s,2001,477,0.238,435,1820,0.239,false
24,02:23:22.998,Long Strafe Bot,ADSable Hitscan Cone,5.099s,2408,593,0.246,540,2190,0.247,false
25,02:23:24.973,Long Strafe Bot,ADSable Hitscan Cone,1.718s,857,352,0.411,328,780,0.421,false
26,02:23:27.943,Long Strafe Bot,ADSable Hitscan Cone,2.71s,1066,470,0.441,435,970,0.448,false
27,02:23:31.358,Long Strafe Bot,ADSable Hitscan Cone,2.396s,1330,469,0.353,433,1210,0.358,false
28,02:23:34.426,Long Strafe Bot,ADSable Hitscan Cone,2.807s,1132,477,0.421,438,1030,0.425,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,35810,13083,12246.0,32580.0,

Kills:,28
Deaths:,0
Fight Time:,72.189003
Avg TTK:,0
Damage Done:,12246.0
Damage Taken:,0.0
Midairs:,252
Midaired:,0
Directs:,837
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,4602.962402
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.3
Challenge Start:,02:22:05.177
Pause Count:,18
Pause Duration:,69

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,138.225555
Resolution Scale,100.0
