Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,02:27:56.027,Long Strafe Bot,ADSable Hitscan Cone,2.977s,1594,467,0.293,434,1450,0.299,false
2,02:27:58.832,Long Strafe Bot,ADSable Hitscan Cone,2.543s,1253,470,0.375,436,1140,0.382,false
3,02:28:02.866,Long Strafe Bot,ADSable Hitscan Cone,3.782s,1836,444,0.242,433,1670,0.259,false
4,02:28:06.132,Long Strafe Bot,ADSable Hitscan Cone,3.008s,1330,479,0.36,438,1210,0.362,false
5,02:28:09.415,Long Strafe Bot,ADSable Hitscan Cone,3.026s,1473,469,0.318,433,1340,0.323,false
6,02:28:12.105,Long Strafe Bot,ADSable Hitscan Cone,2.429s,1022,439,0.43,439,930,0.472,false
7,02:28:14.915,Long Strafe Bot,ADSable Hitscan Cone,2.554s,1132,474,0.419,440,1030,0.427,false
8,02:28:17.767,Long Strafe Bot,ADSable Hitscan Cone,2.597s,1132,470,0.415,433,1030,0.42,false
9,02:28:20.187,Long Strafe Bot,ADSable Hitscan Cone,2.164s,1099,475,0.432,440,1000,0.44,false
10,02:28:22.728,Long Strafe Bot,ADSable Hitscan Cone,2.073s,1154,441,0.382,434,1050,0.413,false
11,02:28:26.221,Long Strafe Bot,ADSable Hitscan Cone,3.091s,1715,470,0.274,439,1560,0.281,false
12,02:28:30.318,Long Strafe Bot,ADSable Hitscan Cone,3.833s,1814,475,0.262,438,1650,0.265,false
13,02:28:32.905,Long Strafe Bot,ADSable Hitscan Cone,2.332s,912,459,0.503,440,830,0.53,false
14,02:28:35.929,Long Strafe Bot,ADSable Hitscan Cone,2.771s,1198,435,0.363,435,1090,0.399,false
15,02:28:39.234,Long Strafe Bot,ADSable Hitscan Cone,3.054s,1088,473,0.435,440,990,0.444,false
16,02:28:42.392,Long Strafe Bot,ADSable Hitscan Cone,2.9s,1209,467,0.386,434,1100,0.395,false
17,02:28:47.131,Long Strafe Bot,ADSable Hitscan Cone,4.472s,2045,435,0.213,435,1860,0.234,false
18,02:28:49.662,Long Strafe Bot,ADSable Hitscan Cone,2.267s,1176,464,0.395,435,1070,0.407,false
19,02:28:52.127,Long Strafe Bot,ADSable Hitscan Cone,2.203s,890,464,0.521,435,810,0.537,false
20,02:28:54.836,Long Strafe Bot,ADSable Hitscan Cone,2.297s,1275,458,0.359,435,1160,0.375,false
21,02:28:58.898,Long Strafe Bot,ADSable Hitscan Cone,3.809s,2012,612,0.304,560,1830,0.306,false
22,02:29:00.884,Long Strafe Bot,ADSable Hitscan Cone,1.726s,912,344,0.377,315,830,0.38,false
23,02:29:04.052,Long Strafe Bot,ADSable Hitscan Cone,2.372s,1319,484,0.367,436,1200,0.363,false
24,02:29:07.791,Long Strafe Bot,ADSable Hitscan Cone,3.478s,1352,459,0.339,437,1230,0.355,false
25,02:29:10.947,Long Strafe Bot,ADSable Hitscan Cone,2.893s,1242,473,0.381,434,1130,0.384,false
26,02:29:13.703,Long Strafe Bot,ADSable Hitscan Cone,2.498s,1066,474,0.445,436,970,0.449,false
27,02:29:15.590,Long Strafe Bot,ADSable Hitscan Cone,1.413s,791,473,0.598,441,720,0.613,false
28,02:29:19.099,Long Strafe Bot,ADSable Hitscan Cone,3.245s,1385,471,0.34,441,1260,0.35,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,38087,13485,12655.0,34650.0,

Kills:,28
Deaths:,0
Fight Time:,77.806999
Avg TTK:,0
Damage Done:,12655.0
Damage Taken:,0.0
Midairs:,225
Midaired:,0
Directs:,830
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,4621.905762
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.3
Challenge Start:,02:27:52.259
Pause Count:,17
Pause Duration:,31

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,120.001503
Resolution Scale,100.0
