Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:43:11.013,air_close_short,LG,14.222s,1139,461,0.405,601.142,1485.244,0.405,false
2,15:43:27.517,air1_far_short,LG,16.179s,1244,461,0.371,601.142,1622.159,0.371,false
3,15:43:48.903,Bot Profile,LG,21.066s,1563,461,0.295,601.142,2038.121,0.295,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4048,1413,1842.527466,5278.67041,

Kills:,3
Deaths:,0
Fight Time:,51.466999
Avg TTK:,0
Damage Done:,1842.527466
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,12897.692383
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.2
Challenge Start:,15:42:54.869
Pause Count:,16
Pause Duration:,462

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.0
Vert Sens:,7.0
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,354.687134
Resolution Scale,100.0
