Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:05:26.902,air1_close_long,Track Master 100,17.563s,1742,1000,0.574,1000,1742,0.574,false
2,21:05:48.055,air1_far_long,Track Master 100,20.902s,1812,1000,0.552,1000,1812,0.552,false
3,21:06:14.298,air_close_short,Track Master 100,25.996s,2311,1000,0.433,1000,2311,0.433,false
4,21:06:41.428,air1_far_short,Track Master 100,24.89s,2475,1000,0.404,1000,2475,0.404,false
5,21:07:22.160,air1F_close_long,Track Master 100,40.479s,1699,1000,0.589,1000,1699,0.589,false
6,21:07:50.140,air1F_far_long,Track Master 100,27.72s,2324,1000,0.43,1000,2324,0.43,false
7,21:08:20.208,air1F_close_short,Track Master 100,29.809s,2696,1000,0.371,1000,2696,0.371,false
8,21:09:07.567,air1F_far_short,Track Master 100,47.1s,4321,1000,0.231,1000,4321,0.231,false
9,21:10:33.465,air1_UFO,Track Master 100,83.643s,6704,1000,0.149,1000,6704,0.149,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Track Master 100,26085,9001,9001.0,26085.0,

Kills:,9
Deaths:,0
Fight Time:,318.10199
Avg TTK:,0
Damage Done:,9001.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,99694.4375
Scenario:,Air
Hash:,a4dc16009228327bee0f421c6d7cf963
Game Version:,v2.6.3
Challenge Start:,21:07:01.775
Pause Count:,13
Pause Duration:,619

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,6.5
Vert Sens:,6.5
DPI:,400
FOV:,120.0
FOVScale:,Custom
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,326.55365
Resolution Scale,100.0
