Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,03:17:13.868,Quaker Bot Long Strafes,LG,0.659s,67,20,0.299,100,335,0.299,false
2,03:17:14.580,Quaker Bot Long Strafes,LG,0.399s,41,20,0.488,100,205,0.488,false
3,03:17:15.310,Quaker Bot Long Strafes,LG,0.347s,36,20,0.556,100,180,0.556,false
4,03:17:16.156,Quaker Bot Long Strafes,LG,0.408s,42,20,0.476,100,210,0.476,false
5,03:17:17.713,Quaker Bot Long Strafes,LG,1.14s,90,38,0.422,190,450,0.422,false
6,03:17:18.356,Quaker Bot Long Strafes,LG,0.189s,20,20,1,100,100,1,false
7,03:17:18.902,Quaker Bot Long Strafes,LG,0.048s,6,2,0.333,10,30,0.333,false
8,03:17:19.704,Quaker Bot Long Strafes,LG,0.58s,42,20,0.476,100,210,0.476,false
9,03:17:20.570,Quaker Bot Long Strafes,LG,0.497s,51,20,0.392,100,255,0.392,false
10,03:17:21.405,Quaker Bot Long Strafes,LG,0.458s,47,20,0.426,100,235,0.426,false
11,03:17:22.366,Quaker Bot Long Strafes,LG,0.566s,58,20,0.345,100,290,0.345,false
12,03:17:23.230,Quaker Bot Long Strafes,LG,0.487s,50,20,0.4,100,250,0.4,false
13,03:17:24.078,Quaker Bot Long Strafes,LG,0.517s,53,20,0.377,100,265,0.377,false
14,03:17:24.929,Quaker Bot Long Strafes,LG,0.357s,37,20,0.541,100,185,0.541,false
15,03:17:25.539,Quaker Bot Long Strafes,LG,0.218s,23,20,0.87,100,115,0.87,false
16,03:17:26.106,Quaker Bot Long Strafes,LG,0.217s,23,20,0.87,100,115,0.87,false
17,03:17:26.921,Quaker Bot Long Strafes,LG,0.34s,35,20,0.571,100,175,0.571,false
18,03:17:27.995,Quaker Bot Long Strafes,LG,0.627s,56,20,0.357,100,280,0.357,false
19,03:17:28.782,Quaker Bot Long Strafes,LG,0.448s,46,20,0.435,100,230,0.435,false
20,03:17:29.660,Quaker Bot Long Strafes,LG,0.518s,53,20,0.377,100,265,0.377,false
21,03:17:30.751,Quaker Bot Long Strafes,LG,0.186s,20,20,1,100,100,1,false
22,03:17:31.086,Quaker Bot Long Strafes,LG,0.191s,20,20,1,100,100,1,false
23,03:17:32.225,Quaker Bot Long Strafes,LG,0.78s,79,20,0.253,100,395,0.253,false
24,03:17:32.936,Quaker Bot Long Strafes,LG,0.359s,37,20,0.541,100,185,0.541,false
25,03:17:33.827,Quaker Bot Long Strafes,LG,0.51s,52,20,0.385,100,260,0.385,false
26,03:17:34.409,Quaker Bot Long Strafes,LG,0.278s,29,20,0.69,100,145,0.69,false
27,03:17:35.125,Quaker Bot Long Strafes,LG,0.188s,20,20,1,100,100,1,false
28,03:17:35.857,Quaker Bot Long Strafes,LG,0.48s,32,20,0.625,100,160,0.625,false
29,03:17:36.623,Quaker Bot Long Strafes,LG,0.521s,32,20,0.625,100,160,0.625,false
30,03:17:37.642,Quaker Bot Long Strafes,LG,0.588s,60,20,0.333,100,300,0.333,false
31,03:17:38.464,Quaker Bot Long Strafes,LG,0.457s,47,20,0.426,100,235,0.426,false
32,03:17:39.301,Quaker Bot Long Strafes,LG,0.398s,41,20,0.488,100,205,0.488,false
33,03:17:39.824,Quaker Bot Long Strafes,LG,0.188s,20,20,1,100,100,1,false
34,03:17:40.379,Quaker Bot Long Strafes,LG,0.198s,21,20,0.952,100,105,0.952,false
35,03:17:40.996,Quaker Bot Long Strafes,LG,0.378s,39,27,0.692,135,195,0.692,false
36,03:17:41.212,Quaker Bot Long Strafes,LG,0.119s,13,13,1,65,65,1,false
37,03:17:42.207,Quaker Bot Long Strafes,LG,0.798s,63,20,0.317,100,315,0.317,false
38,03:17:42.841,Quaker Bot Long Strafes,LG,0.327s,34,20,0.588,100,170,0.588,false
