Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,15:32:47.832,air1F_close_long,LG,171.199s,1484,1000,0.674,1000,1484,0.674,false
2,15:35:37.020,air1F_close_long,LG,168.892s,1461,1000,0.684,1000,1461,0.684,false
3,15:39:04.219,air1F_close_long,LG,206.902s,1434,1000,0.697,1000,1434,0.697,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,5148,3515,3515.0,5148.0,

Kills:,3
Deaths:,0
Fight Time:,546.992981
Avg TTK:,0
Damage Done:,3515.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,3515.0
Scenario:,fuglaaXYLongstrafes 10 Min
Hash:,55b905a270e30d47681313b6ff27e31b
Game Version:,2.0.5.3
Challenge Start:,15:37:21.793
Pause Count:,7
Pause Duration:,451

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,318.642365
Resolution Scale,100.0
