Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,21:18:53.760,target,BB Gun,0s,1,1,1,1,1,1,false
2,21:18:54.430,target,BB Gun,0s,1,1,1,1,1,1,false
3,21:18:54.995,target,BB Gun,0s,1,1,1,1,1,1,false
4,21:18:55.788,target,BB Gun,0s,1,1,1,1,1,1,false
5,21:18:56.415,target,BB Gun,0.001s,1,1,1,1,1,1,false
6,21:18:57.052,target,BB Gun,0s,1,1,1,1,1,1,false
7,21:18:57.691,target,BB Gun,0s,1,1,1,1,1,1,false
8,21:18:58.357,target,BB Gun,0.001s,1,1,1,1,1,1,false
9,21:18:58.916,target,BB Gun,0s,1,1,1,1,1,1,false
10,21:18:59.612,target,BB Gun,0s,1,1,1,1,1,1,false
11,21:19:00.764,target,BB Gun,0.51s,2,1,0.5,1,2,0.5,false
12,21:19:01.597,target,BB Gun,0s,1,1,1,1,1,1,false
13,21:19:02.537,target,BB Gun,0.336s,2,1,0.5,1,2,0.5,false
14,21:19:03.454,target,BB Gun,0s,1,1,1,1,1,1,false
15,21:19:04.261,target,BB Gun,0s,1,1,1,1,1,1,false
16,21:19:04.922,target,BB Gun,0s,1,1,1,1,1,1,false
17,21:19:05.755,target,BB Gun,0.001s,1,1,1,1,1,1,false
18,21:19:06.524,target,BB Gun,0.001s,1,1,1,1,1,1,false
19,21:19:07.180,target,BB Gun,0s,1,1,1,1,1,1,false
20,21:19:07.973,target,BB Gun,0s,1,1,1,1,1,1,false
21,21:19:08.534,target,BB Gun,0s,1,1,1,1,1,1,false
22,21:19:09.475,target,BB Gun,0.001s,1,1,1,1,1,1,false
23,21:19:10.243,target,BB Gun,0s,1,1,1,1,1,1,false
24,21:19:11.032,target,BB Gun,0s,1,1,1,1,1,1,false
25,21:19:11.927,target,BB Gun,0s,1,1,1,1,1,1,false
26,21:19:12.782,target,BB Gun,0s,1,1,1,1,1,1,false
27,21:19:14.405,target,BB Gun,0.857s,3,1,0.333,1,3,0.333,false
28,21:19:15.773,target,BB Gun,0s,1,1,1,1,1,1,false
