Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,19:44:46.748,Quaker Bot Long Strafes,LG,6.673000s,134,67,0.500000,402.000000,804.000000,0.500000,0
2,19:44:53.881,Quaker Bot Long Strafes,LG,6.582000s,126,67,0.531746,402.000000,756.000000,0.531746,0
3,19:45:00.813,Quaker Bot Long Strafes,LG,6.008000s,120,67,0.558333,402.000000,720.000000,0.558333,0
4,19:45:07.502,Quaker Bot Long Strafes,LG,6.014000s,110,67,0.609091,402.000000,660.000000,0.609091,0
5,19:45:15.522,Quaker Bot Long Strafes,LG,7.423000s,151,67,0.443709,402.000000,906.000000,0.443709,0
6,19:45:22.913,Quaker Bot Long Strafes,LG,7.139000s,135,67,0.496296,402.000000,810.000000,0.496296,0
7,19:45:31.607,Quaker Bot Long Strafes,LG,8.145000s,153,67,0.437909,402.000000,918.000000,0.437909,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,1073,535,3210.0,6438.0,

Kills:,7
Deaths:,0
Fight Time:,47.984001
Avg TTK:,8.714234
Damage Done:,3210.0
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,56619.289062
Score:,14630.0
Scenario:,Close LS Easy Dodge
Hash:,d7f95fe4bff87c8145406b39f9570432
Game Version:,3.0.3
Challenge Start:,H:M:S.s
Pause Count:,34
Pause Duration:,0.0

Input Lag:,0
Max FPS (config):,144.0
Sens Scale:,Apex Legends
Sens Increment:,0.722857
Horiz Sens:,2.3
Vert Sens:,2.3
DPI:,400
FOV:,110.0
FOVScale:,Apex Legends
Hide Gun:,false
Crosshair:,diamond.png
Crosshair Scale:,1.2
Crosshair Color:,0FF0FF000
Resolution:,1920x1080
Avg FPS:,143.264099
Resolution Scale:,100.0
