Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,22:46:57.558,Long Strafe Bot,ADSable Hitscan Cone,1.758s,978,451,0.461,440,890,0.494,false
2,22:47:00.886,Long Strafe Bot,ADSable Hitscan Cone,3.076s,1220,472,0.387,433,1110,0.39,false
3,22:47:04.705,Long Strafe Bot,ADSable Hitscan Cone,3.554s,1792,485,0.271,446,1630,0.274,false
4,22:47:07.386,Long Strafe Bot,ADSable Hitscan Cone,2.279s,1264,474,0.375,428,1150,0.372,false
5,22:47:10.559,Long Strafe Bot,ADSable Hitscan Cone,2.924s,1209,458,0.379,433,1100,0.394,false
6,22:47:15.753,Long Strafe Bot,ADSable Hitscan Cone,4.93s,2221,471,0.212,440,2020,0.218,false
7,22:47:18.334,Long Strafe Bot,ADSable Hitscan Cone,2.322s,879,471,0.536,436,800,0.545,false
8,22:47:21.718,Long Strafe Bot,ADSable Hitscan Cone,3.128s,1143,469,0.41,438,1040,0.421,false
9,22:47:24.757,Long Strafe Bot,ADSable Hitscan Cone,2.074s,1099,472,0.429,437,1000,0.437,false
10,22:47:28.400,Long Strafe Bot,ADSable Hitscan Cone,3.38s,1484,474,0.319,433,1350,0.321,false
11,22:47:31.261,Long Strafe Bot,ADSable Hitscan Cone,2.602s,1341,478,0.356,435,1220,0.357,false
12,22:47:33.961,Long Strafe Bot,ADSable Hitscan Cone,2.443s,835,476,0.57,440,760,0.579,false
13,22:47:36.463,Long Strafe Bot,ADSable Hitscan Cone,2.247s,1022,475,0.465,441,930,0.474,false
14,22:47:39.549,Long Strafe Bot,ADSable Hitscan Cone,2.822s,1440,439,0.305,436,1310,0.333,false
15,22:47:41.764,Long Strafe Bot,ADSable Hitscan Cone,1.593s,835,470,0.563,436,760,0.574,false
16,22:47:47.308,Long Strafe Bot,ADSable Hitscan Cone,4.512s,2496,780,0.312,727,2270,0.32,false
17,22:47:48.227,Long Strafe Bot,ADSable Hitscan Cone,0.66s,373,163,0.437,152,340,0.447,false
18,22:47:51.109,Long Strafe Bot,ADSable Hitscan Cone,2.614s,637,470,0.738,433,580,0.747,false
19,22:47:53.998,Long Strafe Bot,ADSable Hitscan Cone,2.655s,1121,464,0.414,441,1020,0.432,false
20,22:47:56.406,Long Strafe Bot,ADSable Hitscan Cone,1.918s,1066,485,0.455,439,970,0.453,false
21,22:47:59.542,Long Strafe Bot,ADSable Hitscan Cone,2.872s,1286,462,0.359,435,1170,0.372,false
22,22:48:02.595,Long Strafe Bot,ADSable Hitscan Cone,2.801s,1165,460,0.395,433,1060,0.408,false
23,22:48:05.944,Long Strafe Bot,ADSable Hitscan Cone,2.539s,1407,466,0.331,433,1280,0.338,false
24,22:48:09.092,Long Strafe Bot,ADSable Hitscan Cone,2.89s,1231,467,0.379,433,1120,0.387,false
25,22:48:12.071,Long Strafe Bot,ADSable Hitscan Cone,2.719s,1231,468,0.38,434,1120,0.387,false
26,22:48:16.284,Long Strafe Bot,ADSable Hitscan Cone,3.953s,1231,480,0.39,439,1120,0.392,false
27,22:48:19.601,Long Strafe Bot,ADSable Hitscan Cone,3.062s,1352,470,0.348,435,1230,0.354,false
28,22:48:22.986,Long Strafe Bot,ADSable Hitscan Cone,3.129s,1253,475,0.379,437,1140,0.383,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
ADSable Hitscan Cone,35293,13348,12409.0,32110.0,

Kills:,28
Deaths:,0
Fight Time:,77.456001
Avg TTK:,0
Damage Done:,12409.0
Damage Taken:,0.0
Midairs:,264
Midaired:,0
Directs:,939
Directed:,0
Reloads:,0
Distance Traveled:,0.0
Score:,4795.493164
Scenario:,Ascended Tracking Robots
Hash:,30eb744d26a1edf6e5605136f62e86a6
Game Version:,2.0.5.3
Challenge Start:,22:46:55.078
Pause Count:,49
Pause Duration:,224

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,7.5
Vert Sens:,7.5
FOV:,100.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,131.075684
Resolution Scale,100.0
