Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,11:10:05.421,500ms,BB Gun,0.432s,2,1,0.5,1,2,0.5,false
2,11:10:06.162,target,BB Gun,0s,1,1,1,1,1,1,false
3,11:10:06.754,target,BB Gun,0s,1,1,1,1,1,1,false
4,11:10:07.601,target,BB Gun,0.267s,2,1,0.5,1,2,0.5,false
5,11:10:08.444,target,BB Gun,0s,1,1,1,1,1,1,false
6,11:10:09.339,target,BB Gun,0.414s,2,1,0.5,1,2,0.5,false
7,11:10:10.286,target,BB Gun,0.222s,2,1,0.5,1,2,0.5,false
8,11:10:11.198,target,BB Gun,0.337s,2,1,0.5,1,2,0.5,false
9,11:10:12.343,target,BB Gun,0s,1,1,1,1,1,1,false
10,11:10:13.191,target,BB Gun,0s,1,1,1,1,1,1,false
11,11:10:13.725,target,BB Gun,0s,1,1,1,1,1,1,false
12,11:10:14.573,target,BB Gun,0s,1,1,1,1,1,1,false
13,11:10:15.298,target,BB Gun,0s,1,1,1,1,1,1,false
14,11:10:16.659,target,BB Gun,0s,1,1,1,1,1,1,false
15,11:10:17.810,target,BB Gun,0s,1,1,1,1,1,1,false
16,11:10:18.076,500ms,BB Gun,0s,1,1,1,1,1,1,false
17,11:10:18.491,target,BB Gun,0s,1,1,1,1,1,1,false
18,11:10:18.964,target,BB Gun,0s,1,1,1,1,1,1,false
19,11:10:20.685,target,BB Gun,1.304s,4,1,0.25,1,4,0.25,false
20,11:10:22.518,500ms,BB Gun,1.288s,4,1,0.25,1,4,0.25,false
21,11:10:23.453,target,BB Gun,0.378s,2,1,0.5,1,2,0.5,false
22,11:10:24.495,target,BB Gun,0s,1,1,1,1,1,1,false
23,11:10:24.792,500ms,BB Gun,0s,1,1,1,1,1,1,false
24,11:10:25.230,target,BB Gun,0s,1,1,1,1,1,1,false
25,11:10:26.324,target,BB Gun,0.507s,3,1,0.333,1,3,0.333,false
26,11:10:26.786,target,BB Gun,0s,1,1,1,1,1,1,false
27,11:10:27.855,target,BB Gun,0.811s,3,1,0.333,1,3,0.333,false
28,11:10:28.144,500ms,BB Gun,0s,1,1,1,1,1,1,false
29,11:10:28.794,target,BB Gun,0.254s,2,1,0.5,1,2,0.5,false
30,11:10:29.811,target,BB Gun,0.459s,2,1,0.5,1,2,0.5,false
31,11:10:30.344,target,BB Gun,0s,1,1,1,1,1,1,false
32,11:10:31.169,target,BB Gun,0.517s,2,1,0.5,1,2,0.5,false
