Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,18:21:28.341,air_close_short,LG,15.734s,1260,461,0.366,601.142,1643.022,0.366,false
2,18:21:43.014,air1_far_short,LG,14.36s,1077,461,0.428,601.142,1404.399,0.428,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
LG,4141,1382,1802.104858,5399.960938,

Kills:,2
Deaths:,0
Fight Time:,30.094
Avg TTK:,0
Damage Done:,1802.104858
Damage Taken:,0.0
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,39.696655
Score:,12614.734375
Scenario:,Warzone High Ground Tracking
Hash:,92f5913fa20485b0b9e13c4f71aaffaa
Game Version:,2.0.5.2
Challenge Start:,18:21:10.750
Pause Count:,16
Pause Duration:,1018

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Call of Duty
Horiz Sens:,8.0
Vert Sens:,8.0
FOV:,103.0
Hide Gun:,false
Crosshair:,plus.png
Crosshair Scale:,1.0
Crosshair Color:,FFFF00
Resolution,1920x1080
Avg FPS,358.416412
Resolution Scale,100.0
